game_key,hp_1,hp_2,hp_3,h1_1,h1_2,h1_3,h2_1,h2_2,h2_3,h3_1,h3_2,h3_3,h4_1,h4_2,h4_3,h5_1,h5_2,h5_3,h6_1,h6_2,h6_3,h7_1,h7_2,h7_3,h8_1,h8_2,h8_3,h9_1,h9_2,h9_3,ap_1,ap_2,ap_3,a1_1,a1_2,a1_3,a2_1,a2_2,a2_3,a3_1,a3_2,a3_3,a4_1,a4_2,a4_3,a5_1,a5_2,a5_3,a6_1,a6_2,a6_3,a7_1,a7_2,a7_3,a8_1,a8_2,a8_3,a9_1,a9_2,a9_3,hit_r,r,l
20190423OBWO0,2.52,1.16,2.5,0.276595745,0.346153846,0.382978723,0.337349398,0.43877551,0.445783133,0.323529412,0.471910112,0.514705882,0.336842105,0.434782609,0.515789474,0.310344828,0.364583333,0.505747126,0.244680851,0.384615385,0.329787234,0.2,0.216216216,0.271428571,0.375,0.4,0.458333333,0.214285714,0.285714286,0.285714286,2.454545455,1.227272727,1.5,0.263736264,0.33,0.373626374,0.410526316,0.491071429,0.621052632,0.315789474,0.385321101,0.473684211,0.292134831,0.394495413,0.516853933,0.145454545,0.272727273,0.254545455,0.305555556,0.385542169,0.486111111,0.180555556,0.295454545,0.25,0.242424242,0.395348837,0.303030303,0.272727273,0.333333333,0.272727273,0.228571429,3,9
20190423OBWO0,2.454545455,1.227272727,1.5,0.263736264,0.33,0.373626374,0.410526316,0.491071429,0.621052632,0.315789474,0.385321101,0.473684211,0.292134831,0.394495413,0.516853933,0.145454545,0.272727273,0.254545455,0.305555556,0.385542169,0.486111111,0.180555556,0.295454545,0.25,0.242424242,0.395348837,0.303030303,0.272727273,0.333333333,0.272727273,2.52,1.16,2.5,0.276595745,0.346153846,0.382978723,0.337349398,0.43877551,0.445783133,0.323529412,0.471910112,0.514705882,0.336842105,0.434782609,0.515789474,0.310344828,0.364583333,0.505747126,0.244680851,0.384615385,0.329787234,0.2,0.216216216,0.271428571,0.375,0.4,0.458333333,0.214285714,0.285714286,0.285714286,0.342105263,9,3
20190424HTLG0,0.75,1.166666667,3.375,0.315789474,0.395348837,0.394736842,0.206185567,0.306306306,0.329896907,0.307692308,0.409090909,0.373626374,0.325842697,0.364583333,0.415730337,0.265060241,0.336842105,0.457831325,0.226190476,0.305263158,0.261904762,0.215686275,0.298245614,0.352941176,0.15,0.285714286,0.15,0.197368421,0.298850575,0.276315789,4.821428571,1.607142857,1.846153846,0.333333333,0.421052632,0.458333333,0.295454545,0.403846154,0.340909091,0.234375,0.275362319,0.296875,0.244444444,0.339622642,0.422222222,0.227272727,0.363636364,0.5,0.209302326,0.306122449,0.279069767,0,0,0,0.282608696,0.326530612,0.5,0.372093023,0.46,0.558139535,0.378378378,10,3
20190424HTLG0,4.821428571,1.607142857,1.846153846,0.333333333,0.421052632,0.458333333,0.295454545,0.403846154,0.340909091,0.234375,0.275362319,0.296875,0.244444444,0.339622642,0.422222222,0.227272727,0.363636364,0.5,0.209302326,0.306122449,0.279069767,0,0,0,0.282608696,0.326530612,0.5,0.372093023,0.46,0.558139535,0.75,1.166666667,3.375,0.315789474,0.395348837,0.394736842,0.206185567,0.306306306,0.329896907,0.307692308,0.409090909,0.373626374,0.325842697,0.364583333,0.415730337,0.265060241,0.336842105,0.457831325,0.226190476,0.305263158,0.261904762,0.215686275,0.298245614,0.352941176,0.15,0.285714286,0.15,0.197368421,0.298850575,0.276315789,0.1875,3,10
20190424LTHH0,3.815217391,1.434782609,2.363636364,0.303030303,0.397435897,0.363636364,0.336633663,0.390909091,0.465346535,0.276595745,0.31,0.468085106,0.313253012,0.436893204,0.385542169,0.2,0.285714286,0.2,0.282051282,0.317073171,0.41025641,0.31147541,0.469135802,0.475409836,0.209302326,0.285714286,0.302325581,0.166666667,0.25,0.222222222,4.879518072,1.771084337,1.846153846,0.287128713,0.333333333,0.524752475,0.236842105,0.362637363,0.368421053,0.273809524,0.396039604,0.392857143,0.293478261,0.372727273,0.423913043,0.3,0.348837209,0.375,0.247058824,0.305263158,0.352941176,0.244897959,0.372881356,0.326530612,0.2,0.24137931,0.236363636,0.364864865,0.419753086,0.405405405,0.243243243,5,4
20190424LTHH0,4.879518072,1.771084337,1.846153846,0.287128713,0.333333333,0.524752475,0.236842105,0.362637363,0.368421053,0.273809524,0.396039604,0.392857143,0.293478261,0.372727273,0.423913043,0.3,0.348837209,0.375,0.247058824,0.305263158,0.352941176,0.244897959,0.372881356,0.326530612,0.2,0.24137931,0.236363636,0.364864865,0.419753086,0.405405405,3.815217391,1.434782609,2.363636364,0.303030303,0.397435897,0.363636364,0.336633663,0.390909091,0.465346535,0.276595745,0.31,0.468085106,0.313253012,0.436893204,0.385542169,0.2,0.285714286,0.2,0.282051282,0.317073171,0.41025641,0.31147541,0.469135802,0.475409836,0.209302326,0.285714286,0.302325581,0.166666667,0.25,0.222222222,0.3,4,5
20190424NCKT0,2.666666667,1.111111111,2.571428571,0.287878788,0.364864865,0.287878788,0.263636364,0.308333333,0.481818182,0.318181818,0.385245902,0.518181818,0.278846154,0.358974359,0.394230769,0.29,0.36036036,0.35,0.279569892,0.373831776,0.483870968,0.222222222,0.247311828,0.244444444,0.266666667,0.356321839,0.32,0.217391304,0.289473684,0.246376812,2.571428571,1.142857143,1.833333333,0.315789474,0.357142857,0.342105263,0.263888889,0.361445783,0.472222222,0.34375,0.424657534,0.578125,0.37037037,0.452631579,0.703703704,0.215686275,0.245283019,0.411764706,0.268041237,0.327102804,0.412371134,0.326923077,0.406779661,0.480769231,0.222222222,0.275862069,0.333333333,0.21875,0.21875,0.25,0.193548387,2,10
20190424NCKT0,2.571428571,1.142857143,1.833333333,0.315789474,0.357142857,0.342105263,0.263888889,0.361445783,0.472222222,0.34375,0.424657534,0.578125,0.37037037,0.452631579,0.703703704,0.215686275,0.245283019,0.411764706,0.268041237,0.327102804,0.412371134,0.326923077,0.406779661,0.480769231,0.222222222,0.275862069,0.333333333,0.21875,0.21875,0.25,2.666666667,1.111111111,2.571428571,0.287878788,0.364864865,0.287878788,0.263636364,0.308333333,0.481818182,0.318181818,0.385245902,0.518181818,0.278846154,0.358974359,0.394230769,0.29,0.36036036,0.35,0.279569892,0.373831776,0.483870968,0.222222222,0.247311828,0.244444444,0.266666667,0.356321839,0.32,0.217391304,0.289473684,0.246376812,0.315789474,10,2
20190424OBWO0,4.247191011,1.146067416,4.666666667,0.265306122,0.333333333,0.367346939,0.337209302,0.441176471,0.453488372,0.305555556,0.451612903,0.486111111,0.343434343,0.43697479,0.535353535,0.296703297,0.35,0.483516484,0.244897959,0.380165289,0.326530612,0.189189189,0.205128205,0.256756757,0.333333333,0.363636364,0.396825397,0.217391304,0.283018868,0.304347826,4.821428571,1.428571429,2.888888889,0.260416667,0.323809524,0.364583333,0.43,0.504273504,0.66,0.32,0.385964912,0.48,0.29787234,0.394736842,0.521276596,0.152542373,0.281690141,0.271186441,0.186666667,0.293478261,0.266666667,0.302631579,0.379310345,0.5,0.375,0.444444444,0.375,0.1875,0.277777778,0.1875,0.361111111,8,3
20190424OBWO0,4.821428571,1.428571429,2.888888889,0.260416667,0.323809524,0.364583333,0.43,0.504273504,0.66,0.32,0.385964912,0.48,0.29787234,0.394736842,0.521276596,0.152542373,0.281690141,0.271186441,0.186666667,0.293478261,0.266666667,0.302631579,0.379310345,0.5,0.375,0.444444444,0.375,0.1875,0.277777778,0.1875,4.247191011,1.146067416,4.666666667,0.265306122,0.333333333,0.367346939,0.337209302,0.441176471,0.453488372,0.305555556,0.451612903,0.486111111,0.343434343,0.43697479,0.535353535,0.296703297,0.35,0.483516484,0.244897959,0.380165289,0.326530612,0.189189189,0.205128205,0.256756757,0.333333333,0.363636364,0.396825397,0.217391304,0.283018868,0.304347826,0.1875,3,8
20190424SKSS0,2.612903226,0.774193548,6,0.25,0.381443299,0.4375,0.284210526,0.369369369,0.347368421,0.323529412,0.369369369,0.539215686,0.295454545,0.428571429,0.511363636,0.294871795,0.356321839,0.564102564,0.5,0.454545455,0.7,0.197530864,0.266666667,0.358024691,0.240506329,0.325842697,0.417721519,0.466666667,0.5,0.733333333,0,0,0,0.350515464,0.422018349,0.484536082,0.315789474,0.344262295,0.543859649,0.231707317,0.37254902,0.402439024,0.245901639,0.333333333,0.475409836,0.315789474,0.436170213,0.447368421,0.22826087,0.323809524,0.391304348,0.14893617,0.166666667,0.276595745,0.24,0.25974026,0.28,0,0.214285714,0,0.340425532,8,9
20190424SKSS0,0,0,0,0.350515464,0.422018349,0.484536082,0.315789474,0.344262295,0.543859649,0.231707317,0.37254902,0.402439024,0.245901639,0.333333333,0.475409836,0.315789474,0.436170213,0.447368421,0.22826087,0.323809524,0.391304348,0.14893617,0.166666667,0.276595745,0.24,0.25974026,0.28,0,0.214285714,0,2.612903226,0.774193548,6,0.25,0.381443299,0.4375,0.284210526,0.369369369,0.347368421,0.323529412,0.369369369,0.539215686,0.295454545,0.428571429,0.511363636,0.294871795,0.356321839,0.564102564,0.5,0.454545455,0.7,0.197530864,0.266666667,0.358024691,0.240506329,0.325842697,0.417721519,0.466666667,0.5,0.733333333,0.285714286,9,8
20190425OBWO0,2.25,1.142857143,3.125,0.262135922,0.327433628,0.378640777,0.254901961,0.384,0.333333333,0.351648352,0.448598131,0.472527473,0.293333333,0.443298969,0.466666667,0.339805825,0.430894309,0.553398058,0.294736842,0.346153846,0.484210526,0.244897959,0.315789474,0.346938776,0.192982456,0.298507463,0.228070175,0.448275862,0.466666667,0.551724138,3.578313253,1.481927711,3,0.302325581,0.396039604,0.395348837,0.417475728,0.495867769,0.640776699,0.317307692,0.381355932,0.471153846,0.306122449,0.398305085,0.551020408,0.158730159,0.28,0.26984127,0.26,0.321100917,0.37,0.291139241,0.366666667,0.481012658,0.192307692,0.302083333,0.282051282,0.222222222,0.382978723,0.277777778,0.4,9,6
20190425OBWO0,3.578313253,1.481927711,3,0.302325581,0.396039604,0.395348837,0.417475728,0.495867769,0.640776699,0.317307692,0.381355932,0.471153846,0.306122449,0.398305085,0.551020408,0.158730159,0.28,0.26984127,0.26,0.321100917,0.37,0.291139241,0.366666667,0.481012658,0.192307692,0.302083333,0.282051282,0.222222222,0.382978723,0.277777778,2.25,1.142857143,3.125,0.262135922,0.327433628,0.378640777,0.254901961,0.384,0.333333333,0.351648352,0.448598131,0.472527473,0.293333333,0.443298969,0.466666667,0.339805825,0.430894309,0.553398058,0.294736842,0.346153846,0.484210526,0.244897959,0.315789474,0.346938776,0.192982456,0.298507463,0.228070175,0.448275862,0.466666667,0.551724138,0.297297297,6,9
20190425SKSS0,3.176470588,1.294117647,1.5,0.287356322,0.403846154,0.471264368,0.287128713,0.372881356,0.346534653,0.314285714,0.376068376,0.523809524,0.297619048,0.35483871,0.547619048,0.295454545,0.38,0.454545455,0.428571429,0.4,0.571428571,0.197674419,0.263157895,0.360465116,0,0,0,0.243902439,0.340425532,0.414634146,3.253012048,1.590361446,1.5,0.352941176,0.426086957,0.509803922,0.285714286,0.313432836,0.492063492,0.255813953,0.403669725,0.476744186,0.308641975,0.43,0.444444444,0.235955056,0.31,0.393258427,0.224489796,0.315315315,0.408163265,0.176470588,0.20754717,0.294117647,0.6,0.6,0.6,0,0,0,0.307692308,3,4
20190425SKSS0,3.253012048,1.590361446,1.5,0.352941176,0.426086957,0.509803922,0.285714286,0.313432836,0.492063492,0.255813953,0.403669725,0.476744186,0.308641975,0.43,0.444444444,0.235955056,0.31,0.393258427,0.224489796,0.315315315,0.408163265,0.176470588,0.20754717,0.294117647,0.6,0.6,0.6,0,0,0,3.176470588,1.294117647,1.5,0.287356322,0.403846154,0.471264368,0.287128713,0.372881356,0.346534653,0.314285714,0.376068376,0.523809524,0.297619048,0.35483871,0.547619048,0.295454545,0.38,0.454545455,0.428571429,0.4,0.571428571,0.197674419,0.263157895,0.360465116,0,0,0,0.243902439,0.340425532,0.414634146,0.216216216,4,3
20190426HTWO0,3.774193548,1.322580645,2.363636364,0.268518519,0.330508475,0.388888889,0.364583333,0.455357143,0.479166667,0.355140187,0.4453125,0.570093458,0.3125,0.450980392,0.5125,0.292929293,0.348623853,0.474747475,0.252336449,0.376923077,0.327102804,0.166666667,0.264705882,0.233333333,0.318181818,0.347826087,0.378787879,0.257142857,0.333333333,0.285714286,6.923076923,1.769230769,7.666666667,0,0,0,0.223880597,0.263888889,0.28358209,0.294117647,0.387755102,0.341176471,0.239130435,0.339449541,0.413043478,0.229166667,0.355932203,0.479166667,0.326923077,0.409836066,0.461538462,0.217391304,0.307692308,0.304347826,0.291666667,0.333333333,0.5,0.363636364,0.471698113,0.545454545,0.258064516,8,4
20190426HTWO0,6.923076923,1.769230769,7.666666667,0,0,0,0.223880597,0.263888889,0.28358209,0.294117647,0.387755102,0.341176471,0.239130435,0.339449541,0.413043478,0.229166667,0.355932203,0.479166667,0.326923077,0.409836066,0.461538462,0.217391304,0.307692308,0.304347826,0.291666667,0.333333333,0.5,0.363636364,0.471698113,0.545454545,3.774193548,1.322580645,2.363636364,0.268518519,0.330508475,0.388888889,0.364583333,0.455357143,0.479166667,0.355140187,0.4453125,0.570093458,0.3125,0.450980392,0.5125,0.292929293,0.348623853,0.474747475,0.252336449,0.376923077,0.327102804,0.166666667,0.264705882,0.233333333,0.318181818,0.347826087,0.378787879,0.257142857,0.333333333,0.285714286,0.35,4,8
20190426LTOB0,1.666666667,1.111111111,1.125,0.318681319,0.405660377,0.417582418,0.407407407,0.484126984,0.62962963,0.305555556,0.37398374,0.453703704,0.310679612,0.398373984,0.572815534,0.161764706,0.275,0.308823529,0.269230769,0.327433628,0.384615385,0.292682927,0.372340426,0.475609756,0.235294118,0.333333333,0.411764706,0.225,0.37254902,0.275,3.815217391,1.043478261,4,0.295238095,0.35042735,0.533333333,0.259259259,0.375,0.382716049,0.280898876,0.396226415,0.393258427,0.28125,0.365217391,0.40625,0.295454545,0.354166667,0.363636364,0.461538462,0.461538462,0.769230769,0.247191011,0.31,0.348314607,0.203389831,0.241935484,0.237288136,0.35443038,0.406976744,0.392405063,0.324324324,11,8
20190426LTOB0,3.815217391,1.043478261,4,0.295238095,0.35042735,0.533333333,0.259259259,0.375,0.382716049,0.280898876,0.396226415,0.393258427,0.28125,0.365217391,0.40625,0.295454545,0.354166667,0.363636364,0.461538462,0.461538462,0.769230769,0.247191011,0.31,0.348314607,0.203389831,0.241935484,0.237288136,0.35443038,0.406976744,0.392405063,1.666666667,1.111111111,1.125,0.318681319,0.405660377,0.417582418,0.407407407,0.484126984,0.62962963,0.305555556,0.37398374,0.453703704,0.310679612,0.398373984,0.572815534,0.161764706,0.275,0.308823529,0.269230769,0.327433628,0.384615385,0.292682927,0.372340426,0.475609756,0.235294118,0.333333333,0.411764706,0.225,0.37254902,0.275,0.228571429,8,11
20190426SKKT0,6.035294118,1.376470588,2.454545455,0.3,0.371794872,0.3,0.254385965,0.298387097,0.464912281,0.315789474,0.380952381,0.50877193,0.289719626,0.366666667,0.411214953,0.281553398,0.350877193,0.339805825,0.217391304,0.242105263,0.239130435,0,0,0,0.25974026,0.348314607,0.311688312,0.225352113,0.303797468,0.253521127,2.769230769,0.846153846,4.6,0,0,0,0.279411765,0.305555556,0.485294118,0.258426966,0.412280702,0.471910112,0.321428571,0.447619048,0.452380952,0.22826087,0.295238095,0.380434783,0.213592233,0.301724138,0.388349515,0.178571429,0.206896552,0.285714286,0.333333333,0.333333333,0.333333333,0.75,0.75,0.75,0.161290323,0,2
20190426SKKT0,2.769230769,0.846153846,4.6,0,0,0,0.279411765,0.305555556,0.485294118,0.258426966,0.412280702,0.471910112,0.321428571,0.447619048,0.452380952,0.22826087,0.295238095,0.380434783,0.213592233,0.301724138,0.388349515,0.178571429,0.206896552,0.285714286,0.333333333,0.333333333,0.333333333,0.75,0.75,0.75,6.035294118,1.376470588,2.454545455,0.3,0.371794872,0.3,0.254385965,0.298387097,0.464912281,0.315789474,0.380952381,0.50877193,0.289719626,0.366666667,0.411214953,0.281553398,0.350877193,0.339805825,0.217391304,0.242105263,0.239130435,0,0,0,0.25974026,0.348314607,0.311688312,0.225352113,0.303797468,0.253521127,0.1875,2,0
20190427HHNC0,4.618421053,1.578947368,2.375,0.30952381,0.361702128,0.357142857,0.267326733,0.324324324,0.405940594,0.347826087,0.423076923,0.594202899,0.357142857,0.434343434,0.678571429,0.240740741,0.293103448,0.481481481,0.350877193,0.421875,0.614035088,0.272727273,0.414634146,0.560606061,0.246753247,0.340909091,0.441558442,0.315217391,0.329787234,0.358695652,5.803738318,1.429906542,2.4,0.339622642,0.391304348,0.490566038,0.275510204,0.314285714,0.459183673,0.270833333,0.345132743,0.416666667,0.310344828,0.435185185,0.390804598,0.31372549,0.389830508,0.764705882,0.285714286,0.4,0.285714286,0.35,0.409090909,0.4,0.307692308,0.458823529,0.476923077,0.285714286,0.385542169,0.342857143,0.5,15,1
20190427HHNC0,5.803738318,1.429906542,2.4,0.339622642,0.391304348,0.490566038,0.275510204,0.314285714,0.459183673,0.270833333,0.345132743,0.416666667,0.310344828,0.435185185,0.390804598,0.31372549,0.389830508,0.764705882,0.285714286,0.4,0.285714286,0.35,0.409090909,0.4,0.307692308,0.458823529,0.476923077,0.285714286,0.385542169,0.342857143,4.618421053,1.578947368,2.375,0.30952381,0.361702128,0.357142857,0.267326733,0.324324324,0.405940594,0.347826087,0.423076923,0.594202899,0.357142857,0.434343434,0.678571429,0.240740741,0.293103448,0.481481481,0.350877193,0.421875,0.614035088,0.272727273,0.414634146,0.560606061,0.246753247,0.340909091,0.441558442,0.315217391,0.329787234,0.358695652,0.133333333,1,15
20190427HTWO0,4.118644068,1.423728814,1.333333333,0.274336283,0.333333333,0.389380531,0.35,0.435897436,0.46,0.345454545,0.443609023,0.554545455,0.321428571,0.457943925,0.523809524,0.281553398,0.342105263,0.45631068,0.254545455,0.373134328,0.327272727,0.181818182,0.289473684,0.272727273,0.328571429,0.356164384,0.414285714,0.193548387,0.291666667,0.241935484,5.934065934,1.681318681,1.642857143,0,0,0,0.24,0.321428571,0.32,0.284090909,0.388349515,0.329545455,0.24742268,0.342105263,0.412371134,0.222222222,0.25974026,0.277777778,0.333333333,0.409090909,0.473684211,0.307692308,0.345454545,0.538461538,0.354166667,0.456140351,0.520833333,0.210526316,0.227272727,0.368421053,0.228571429,4,6
20190427HTWO0,5.934065934,1.681318681,1.642857143,0,0,0,0.24,0.321428571,0.32,0.284090909,0.388349515,0.329545455,0.24742268,0.342105263,0.412371134,0.222222222,0.25974026,0.277777778,0.333333333,0.409090909,0.473684211,0.307692308,0.345454545,0.538461538,0.354166667,0.456140351,0.520833333,0.210526316,0.227272727,0.368421053,4.118644068,1.423728814,1.333333333,0.274336283,0.333333333,0.389380531,0.35,0.435897436,0.46,0.345454545,0.443609023,0.554545455,0.321428571,0.457943925,0.523809524,0.281553398,0.342105263,0.45631068,0.254545455,0.373134328,0.327272727,0.181818182,0.289473684,0.272727273,0.328571429,0.356164384,0.414285714,0.193548387,0.291666667,0.241935484,0.272727273,6,4
20190427LGSS0,4.731958763,1.577319588,1.409090909,0.293478261,0.403669725,0.467391304,0.283018868,0.370967742,0.339622642,0.309090909,0.37398374,0.509090909,0.292134831,0.346938776,0.528089888,0.222222222,0.282828283,0.4,0.272727273,0.351351351,0.484848485,0.25,0.296296296,0.388888889,0.235294118,0.336734694,0.4,0.428571429,0.5,0.666666667,0.663934426,0.786885246,3.625,0.333333333,0.406593407,0.407407407,0.227722772,0.32173913,0.376237624,0.308510638,0.412280702,0.372340426,0.336956522,0.37,0.434782609,0.264367816,0.333333333,0.448275862,0.227272727,0.303030303,0.272727273,0.2,0.278688525,0.327272727,0.181818182,0.301886792,0.181818182,0.2,0.296703297,0.275,0.21875,0,8
20190427LGSS0,0.663934426,0.786885246,3.625,0.333333333,0.406593407,0.407407407,0.227722772,0.32173913,0.376237624,0.308510638,0.412280702,0.372340426,0.336956522,0.37,0.434782609,0.264367816,0.333333333,0.448275862,0.227272727,0.303030303,0.272727273,0.2,0.278688525,0.327272727,0.181818182,0.301886792,0.181818182,0.2,0.296703297,0.275,4.731958763,1.577319588,1.409090909,0.293478261,0.403669725,0.467391304,0.283018868,0.370967742,0.339622642,0.309090909,0.37398374,0.509090909,0.292134831,0.346938776,0.528089888,0.222222222,0.282828283,0.4,0.272727273,0.351351351,0.484848485,0.25,0.296296296,0.388888889,0.235294118,0.336734694,0.4,0.428571429,0.5,0.666666667,0.324324324,8,0
20190427LTOB0,1.629310345,0.956896552,5.5,0.3125,0.396396396,0.40625,0.398230088,0.473282443,0.610619469,0.297297297,0.37007874,0.441441441,0.308411215,0.393700787,0.560747664,0.313953488,0.387755102,0.523255814,0.1875,0.31,0.275,0.255813953,0.4,0.302325581,0,0,0,0.307692308,0.357142857,0.384615385,6.096774194,1.693548387,1.583333333,0.289719626,0.360655738,0.523364486,0.26744186,0.376237624,0.406976744,0.279569892,0.396396396,0.387096774,0.282828283,0.366666667,0.404040404,0.470588235,0.5,0.764705882,0.270833333,0.339622642,0.333333333,0.241758242,0.310679612,0.340659341,0.193548387,0.230769231,0.225806452,0.341463415,0.393258427,0.37804878,0.3125,7,0
20190427LTOB0,6.096774194,1.693548387,1.583333333,0.289719626,0.360655738,0.523364486,0.26744186,0.376237624,0.406976744,0.279569892,0.396396396,0.387096774,0.282828283,0.366666667,0.404040404,0.470588235,0.5,0.764705882,0.270833333,0.339622642,0.333333333,0.241758242,0.310679612,0.340659341,0.193548387,0.230769231,0.225806452,0.341463415,0.393258427,0.37804878,1.629310345,0.956896552,5.5,0.3125,0.396396396,0.40625,0.398230088,0.473282443,0.610619469,0.297297297,0.37007874,0.441441441,0.308411215,0.393700787,0.560747664,0.313953488,0.387755102,0.523255814,0.1875,0.31,0.275,0.255813953,0.4,0.302325581,0,0,0,0.307692308,0.357142857,0.384615385,0.15625,0,7
20190427SKKT0,4.172727273,1.281818182,2.230769231,0.210526316,0.25,0.263157895,0.313559322,0.376923077,0.5,0.271028037,0.338983051,0.327102804,0.288288288,0.362903226,0.405405405,0.273684211,0.366972477,0.473684211,0.247863248,0.296875,0.452991453,0.221052632,0.244897959,0.242105263,0.12,0.185185185,0.12,0.219178082,0.296296296,0.246575342,3.894230769,1.615384615,4.875,0.330275229,0.401639344,0.47706422,0.287671233,0.311688312,0.493150685,0.260869565,0.420168067,0.467391304,0.253968254,0.356164384,0.476190476,0.310344828,0.440366972,0.436781609,0.229166667,0.293577982,0.375,0.20952381,0.308333333,0.380952381,0.25,0.268292683,0.3,0.5,0.5,0.5,0.235294118,1,2
20190427SKKT0,3.894230769,1.615384615,4.875,0.330275229,0.401639344,0.47706422,0.287671233,0.311688312,0.493150685,0.260869565,0.420168067,0.467391304,0.253968254,0.356164384,0.476190476,0.310344828,0.440366972,0.436781609,0.229166667,0.293577982,0.375,0.20952381,0.308333333,0.380952381,0.25,0.268292683,0.3,0.5,0.5,0.5,4.172727273,1.281818182,2.230769231,0.210526316,0.25,0.263157895,0.313559322,0.376923077,0.5,0.271028037,0.338983051,0.327102804,0.288288288,0.362903226,0.405405405,0.273684211,0.366972477,0.473684211,0.247863248,0.296875,0.452991453,0.221052632,0.244897959,0.242105263,0.12,0.185185185,0.12,0.219178082,0.296296296,0.246575342,0.133333333,2,1
20190428HHNC0,4.666666667,1.481481481,2.4,0.333333333,0.37254902,0.4,0.364864865,0.43373494,0.608108108,0.289855072,0.430232558,0.565217391,0.352272727,0.427184466,0.693181818,0.288135593,0.333333333,0.576271186,0.266666667,0.32173913,0.40952381,0.338709677,0.405797101,0.596774194,0.268292683,0.35483871,0.463414634,0.27027027,0.27027027,0.324324324,3.552631579,1.460526316,4.666666667,0.262626263,0.341880342,0.404040404,0.324324324,0.375,0.468468468,0.274509804,0.311926606,0.450980392,0.296296296,0.380952381,0.722222222,0.311111111,0.4375,0.388888889,0.363636364,0.461538462,0.409090909,0.212765957,0.283018868,0.29787234,0.294117647,0.443181818,0.455882353,0.273972603,0.372093023,0.328767123,0.314285714,10,4
20190428HHNC0,3.552631579,1.460526316,4.666666667,0.262626263,0.341880342,0.404040404,0.324324324,0.375,0.468468468,0.274509804,0.311926606,0.450980392,0.296296296,0.380952381,0.722222222,0.311111111,0.4375,0.388888889,0.363636364,0.461538462,0.409090909,0.212765957,0.283018868,0.29787234,0.294117647,0.443181818,0.455882353,0.273972603,0.372093023,0.328767123,4.666666667,1.481481481,2.4,0.333333333,0.37254902,0.4,0.364864865,0.43373494,0.608108108,0.289855072,0.430232558,0.565217391,0.352272727,0.427184466,0.693181818,0.288135593,0.333333333,0.576271186,0.266666667,0.32173913,0.40952381,0.338709677,0.405797101,0.596774194,0.268292683,0.35483871,0.463414634,0.27027027,0.27027027,0.324324324,0.25,4,10
20190428HTWO0,4.064516129,1.258064516,2.4,0.273504274,0.330708661,0.384615385,0.346153846,0.429752066,0.480769231,0.342105263,0.437956204,0.552631579,0.32183908,0.464285714,0.551724138,0.29245283,0.35042735,0.471698113,0.245614035,0.362318841,0.315789474,0.189189189,0.285714286,0.27027027,0.470588235,0.5,0.558823529,0.192307692,0.207317073,0.256410256,4.764705882,1.676470588,0.75,0,0,0,0.264150943,0.35,0.358490566,0.293478261,0.388888889,0.336956522,0.26,0.366666667,0.43,0.322580645,0.394366197,0.451612903,0.19047619,0.24,0.333333333,0.270833333,0.375,0.3125,0.309090909,0.355932203,0.527272727,0.326923077,0.426229508,0.480769231,0.41025641,13,5
20190428HTWO0,4.764705882,1.676470588,0.75,0,0,0,0.264150943,0.35,0.358490566,0.293478261,0.388888889,0.336956522,0.26,0.366666667,0.43,0.322580645,0.394366197,0.451612903,0.19047619,0.24,0.333333333,0.270833333,0.375,0.3125,0.309090909,0.355932203,0.527272727,0.326923077,0.426229508,0.480769231,4.064516129,1.258064516,2.4,0.273504274,0.330708661,0.384615385,0.346153846,0.429752066,0.480769231,0.342105263,0.437956204,0.552631579,0.32183908,0.464285714,0.551724138,0.29245283,0.35042735,0.471698113,0.245614035,0.362318841,0.315789474,0.189189189,0.285714286,0.27027027,0.470588235,0.5,0.558823529,0.192307692,0.207317073,0.256410256,0.35,5,13
20190428LGSS0,2.793103448,0.620689655,5,0.284210526,0.398230088,0.452631579,0.275229358,0.362204724,0.330275229,0.300884956,0.365079365,0.495575221,0.290322581,0.343137255,0.516129032,0.225806452,0.284313725,0.397849462,0.297297297,0.365853659,0.513513514,0.434782609,0.517241379,0.652173913,0.238636364,0.336633663,0.397727273,0.253333333,0.305882353,0.386666667,2.724770642,1.100917431,2.333333333,0.325581395,0.395833333,0.430232558,0.235849057,0.325,0.386792453,0.306122449,0.411764706,0.37755102,0.319587629,0.352380952,0.412371134,0.266666667,0.339805825,0.477777778,0.233333333,0.326923077,0.277777778,0.216666667,0.287878788,0.333333333,0.212765957,0.333333333,0.212765957,0.21686747,0.315789474,0.289156627,0.2,1,2
20190428LGSS0,2.724770642,1.100917431,2.333333333,0.325581395,0.395833333,0.430232558,0.235849057,0.325,0.386792453,0.306122449,0.411764706,0.37755102,0.319587629,0.352380952,0.412371134,0.266666667,0.339805825,0.477777778,0.233333333,0.326923077,0.277777778,0.216666667,0.287878788,0.333333333,0.212765957,0.333333333,0.212765957,0.21686747,0.315789474,0.289156627,2.793103448,0.620689655,5,0.284210526,0.398230088,0.452631579,0.275229358,0.362204724,0.330275229,0.300884956,0.365079365,0.495575221,0.290322581,0.343137255,0.516129032,0.225806452,0.284313725,0.397849462,0.297297297,0.365853659,0.513513514,0.434782609,0.517241379,0.652173913,0.238636364,0.336633663,0.397727273,0.253333333,0.305882353,0.386666667,0.193548387,2,1
