,date,game_key,이승현,김대우,심창민,임현준,황수범,안성무,안규현,이수민,박세웅,이케빈,최충연,김승현,최지광,장지훈,김시현,보니야,양창섭,최채흥,아델만,김용하,김태우,우규민,윤성환,박근홍,장원삼,김기태,한기주,백정현,장필준,정인욱,김동호,권오준
96,2018-07-24,20180724SSLG0,"[0, 1, 7.7142857142857135, 1.2857142857142856, 4.0, 1.1666666666666667]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 2.152173913043478, 0.8478260869565217, 4.9, 1.1219512195121952]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.581818181818182, 1.3818181818181818, 4.117647058823529, 1.2222222222222223]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.759878419452887, 1.4407294832826747, 2.7027027027027026, 5.771929824561404]","[1, 0, 4.887931034482759, 1.5517241379310345, 1.588235294117647, 4.833333333333333]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 5.698961937716263, 1.619377162629758, 1.9444444444444444, 5.351851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.306122448979592, 1.2551020408163267, 5.8, 1.2098765432098764]","[0, 0, 7.6499999999999995, 1.75, 2.5, 5.0]","[0, 0, 4.395348837209303, 1.5348837209302324, 3.4, 0.9555555555555556]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.753363228699552, 1.3587443946188342, 3.9285714285714284, 5.309523809523809]","[0, 0, 4.426229508196721, 1.3524590163934427, 2.6842105263157894, 1.099099099099099]","[0, 1, 6.0, 1.6666666666666667, 4.0, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.126582278481013, 1.4430379746835444, 3.857142857142857, 0.9404761904761905]"
97,2018-07-25,20180725SSLG0,"[0, 0, 7.7142857142857135, 1.2857142857142856, 4.0, 1.1666666666666667]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 2.2816901408450705, 0.8873239436619718, 4.7272727272727275, 1.126984126984127]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.764705882352941, 1.3941176470588237, 4.117647058823529, 1.2318840579710144]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.759878419452887, 1.4407294832826747, 2.7027027027027026, 5.771929824561404]","[0, 0, 4.887931034482759, 1.5517241379310345, 1.588235294117647, 4.833333333333333]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[1, 0, 5.4, 1.567741935483871, 2.081081081081081, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.306122448979592, 1.2551020408163267, 5.8, 1.2098765432098764]","[0, 0, 7.6499999999999995, 1.75, 2.5, 5.0]","[0, 0, 4.395348837209303, 1.5348837209302324, 3.4, 0.9555555555555556]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.753363228699552, 1.3587443946188342, 3.9285714285714284, 5.309523809523809]","[0, 0, 4.426229508196721, 1.3524590163934427, 2.6842105263157894, 1.099099099099099]","[0, 0, 6.0, 1.6666666666666667, 4.0, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.126582278481013, 1.4430379746835444, 3.857142857142857, 0.9404761904761905]"
98,2018-07-26,20180726SSLG0,"[0, 0, 7.7142857142857135, 1.2857142857142856, 4.0, 1.1666666666666667]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 2.219178082191781, 0.8835616438356165, 4.909090909090909, 1.1317829457364341]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.709302325581396, 1.4127906976744184, 4.235294117647059, 1.2198581560283688]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.759878419452887, 1.4407294832826747, 2.7027027027027026, 5.771929824561404]","[0, 0, 4.887931034482759, 1.5517241379310345, 1.588235294117647, 4.833333333333333]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 5.4, 1.567741935483871, 2.081081081081081, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.1153846153846154, 1.2692307692307694, 5.0, 1.238095238095238]","[0, 0, 7.6499999999999995, 1.75, 2.5, 5.0]","[0, 0, 4.395348837209303, 1.5348837209302324, 3.4, 0.9555555555555556]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[1, 0, 3.7436974789915967, 1.3991596638655464, 3.0555555555555554, 5.288888888888889]","[0, 1, 4.32, 1.32, 2.6842105263157894, 1.0964912280701753]","[0, 0, 6.0, 1.6666666666666667, 4.0, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.126582278481013, 1.4430379746835444, 3.857142857142857, 0.9404761904761905]"
99,2018-07-27,20180727HTSS0,"[0, 1, 8.4375, 1.5, 4.0, 1.0666666666666667]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 2.7551020408163267, 0.9387755102040817, 4.583333333333333, 1.1136363636363635]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.628571428571429, 1.3885714285714286, 4.235294117647059, 1.215277777777778]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.759878419452887, 1.4407294832826747, 2.7027027027027026, 5.771929824561404]","[0, 0, 4.887931034482759, 1.5517241379310345, 1.588235294117647, 4.833333333333333]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 5.4, 1.567741935483871, 2.081081081081081, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.02803738317757, 1.2336448598130842, 5.0, 1.2298850574712643]","[1, 0, 7.116279069767442, 1.7093023255813953, 2.5833333333333335, 5.0588235294117645]","[0, 1, 4.0212765957446805, 1.4680851063829787, 3.4, 0.9791666666666666]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.7436974789915967, 1.3991596638655464, 3.0555555555555554, 5.288888888888889]","[0, 1, 4.21875, 1.2890625, 2.789473684210526, 1.094017094017094]","[0, 0, 6.0, 1.6666666666666667, 4.0, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.0, 1.4074074074074074, 4.142857142857143, 0.9310344827586207]"
100,2018-07-28,20180728HTSS0,"[0, 1, 8.526315789473683, 1.736842105263158, 5.0, 1.0555555555555556]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 2.7551020408163267, 0.9387755102040817, 4.583333333333333, 1.1136363636363635]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.628571428571429, 1.3885714285714286, 4.235294117647059, 1.215277777777778]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[1, 0, 4.746397694524496, 1.4438040345821326, 2.575, 5.783333333333333]","[0, 0, 4.887931034482759, 1.5517241379310345, 1.588235294117647, 4.833333333333333]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 5.4, 1.567741935483871, 2.081081081081081, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.02803738317757, 1.2336448598130842, 5.0, 1.2298850574712643]","[0, 0, 7.116279069767442, 1.7093023255813953, 2.5833333333333335, 5.0588235294117645]","[0, 0, 4.0212765957446805, 1.4680851063829787, 3.4, 0.9791666666666666]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.7436974789915967, 1.3991596638655464, 3.0555555555555554, 5.288888888888889]","[0, 0, 4.21875, 1.2890625, 2.789473684210526, 1.094017094017094]","[0, 0, 6.0, 1.6666666666666667, 4.0, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.821428571428571, 1.3928571428571428, 4.142857142857143, 0.9333333333333333]"
101,2018-07-29,20180729HTSS0,"[0, 0, 8.526315789473683, 1.736842105263158, 5.0, 1.0555555555555556]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 2.7551020408163267, 0.9387755102040817, 4.583333333333333, 1.1136363636363635]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.550561797752809, 1.3651685393258426, 4.352941176470588, 1.2108843537414966]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.746397694524496, 1.4438040345821326, 2.575, 5.783333333333333]","[1, 0, 4.23134328358209, 1.4328358208955225, 1.8235294117647058, 4.962962962962963]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 5.4, 1.567741935483871, 2.081081081081081, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.02803738317757, 1.2336448598130842, 5.0, 1.2298850574712643]","[0, 0, 7.116279069767442, 1.7093023255813953, 2.5833333333333335, 5.0588235294117645]","[0, 0, 4.0212765957446805, 1.4680851063829787, 3.4, 0.9791666666666666]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.7436974789915967, 1.3991596638655464, 3.0555555555555554, 5.288888888888889]","[0, 1, 4.122137404580153, 1.2824427480916032, 2.8421052631578947, 1.0916666666666666]","[0, 1, 4.32, 1.5599999999999998, 3.0, 2.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.3928571428571428, 4.142857142857143, 0.9333333333333333]"
102,2018-07-31,20180731NCSS0,"[0, 0, 8.526315789473683, 1.736842105263158, 5.0, 1.0555555555555556]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 2.7, 0.94, 4.666666666666667, 1.1111111111111112]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.65, 1.3666666666666667, 4.411764705882353, 1.2]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.746397694524496, 1.4438040345821326, 2.575, 5.783333333333333]","[0, 0, 4.23134328358209, 1.4328358208955225, 1.8235294117647058, 4.962962962962963]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[1, 0, 5.057401812688822, 1.5045317220543808, 2.2432432432432434, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.436363636363636, 1.309090909090909, 5.166666666666667, 1.222222222222222]","[0, 0, 7.116279069767442, 1.7093023255813953, 2.5833333333333335, 5.0588235294117645]","[0, 0, 4.0212765957446805, 1.4680851063829787, 3.4, 0.9791666666666666]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.7436974789915967, 1.3991596638655464, 3.0555555555555554, 5.288888888888889]","[0, 1, 3.9705882352941178, 1.2352941176470587, 2.9473684210526314, 1.1056910569105691]","[0, 0, 4.32, 1.5599999999999998, 3.0, 2.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.602272727272727, 1.3977272727272727, 4.125, 0.9462365591397849]"
103,2018-08-01,20180801NCSS0,"[0, 1, 7.7142857142857135, 1.8571428571428572, 3.5, 1.0]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 2.7, 0.94, 4.666666666666667, 1.1111111111111112]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.65, 1.3666666666666667, 4.411764705882353, 1.2]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.746397694524496, 1.4438040345821326, 2.575, 5.783333333333333]","[0, 0, 4.23134328358209, 1.4328358208955225, 1.8235294117647058, 4.962962962962963]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 5.057401812688822, 1.5045317220543808, 2.2432432432432434, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.436363636363636, 1.309090909090909, 5.166666666666667, 1.222222222222222]","[0, 0, 7.116279069767442, 1.7093023255813953, 2.5833333333333335, 5.0588235294117645]","[0, 1, 4.5, 1.5625, 3.4, 0.9411764705882353]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[1, 0, 3.9486166007905137, 1.4229249011857708, 2.95, 5.270833333333333]","[0, 0, 3.9705882352941178, 1.2352941176470587, 2.9473684210526314, 1.1056910569105691]","[0, 1, 3.6, 1.3, 3.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.602272727272727, 1.3977272727272727, 4.125, 0.9462365591397849]"
104,2018-08-02,20180802NCSS0,"[0, 0, 7.7142857142857135, 1.8571428571428572, 3.5, 1.0]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 2.6470588235294117, 0.9607843137254902, 4.384615384615385, 1.108695652173913]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.573770491803279, 1.3770491803278688, 4.0, 1.196078431372549]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.746397694524496, 1.4438040345821326, 2.575, 5.783333333333333]","[0, 0, 4.23134328358209, 1.4328358208955225, 1.8235294117647058, 4.962962962962963]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 5.057401812688822, 1.5045317220543808, 2.2432432432432434, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.436363636363636, 1.309090909090909, 5.166666666666667, 1.222222222222222]","[1, 0, 7.345588235294117, 1.7095588235294117, 2.6666666666666665, 5.037037037037037]","[0, 0, 4.5, 1.5625, 3.4, 0.9411764705882353]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.9486166007905137, 1.4229249011857708, 2.95, 5.270833333333333]","[0, 0, 3.9705882352941178, 1.2352941176470587, 2.9473684210526314, 1.1056910569105691]","[0, 0, 3.6, 1.3, 3.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.602272727272727, 1.3977272727272727, 4.125, 0.9462365591397849]"
105,2018-08-04,20180804SSLT0,"[0, 0, 7.7142857142857135, 1.8571428571428572, 3.5, 1.0]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 2.6470588235294117, 0.9607843137254902, 4.384615384615385, 1.108695652173913]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.595744680851063, 1.3563829787234043, 4.052631578947368, 1.205128205128205]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[1, 0, 4.622282608695652, 1.4184782608695652, 2.642857142857143, 5.841269841269842]","[0, 0, 4.23134328358209, 1.4328358208955225, 1.8235294117647058, 4.962962962962963]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 5.057401812688822, 1.5045317220543808, 2.2432432432432434, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.2586206896551726, 1.3189655172413794, 4.571428571428571, 1.2473118279569892]","[0, 0, 7.345588235294117, 1.7095588235294117, 2.6666666666666665, 5.037037037037037]","[0, 0, 4.5, 1.5625, 3.4, 0.9411764705882353]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.9486166007905137, 1.4229249011857708, 2.95, 5.270833333333333]","[0, 1, 4.169117647058823, 1.3014705882352942, 2.8, 1.0793650793650795]","[0, 0, 3.6, 1.3, 3.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.602272727272727, 1.3977272727272727, 4.125, 0.9462365591397849]"
106,2018-08-05,20180805SSLT0,"[0, 1, 6.230769230769231, 1.7307692307692308, 2.3333333333333335, 1.0833333333333333]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 0, 2.6470588235294117, 0.9607843137254902, 4.384615384615385, 1.108695652173913]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.595744680851063, 1.3563829787234043, 4.052631578947368, 1.205128205128205]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.622282608695652, 1.4184782608695652, 2.642857142857143, 5.841269841269842]","[0, 0, 4.23134328358209, 1.4328358208955225, 1.8235294117647058, 4.962962962962963]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[1, 0, 4.832386363636364, 1.4744318181818183, 2.4864864864864864, 5.587301587301587]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2586206896551726, 1.3189655172413794, 4.571428571428571, 1.2473118279569892]","[0, 0, 7.345588235294117, 1.7095588235294117, 2.6666666666666665, 5.037037037037037]","[0, 0, 4.5, 1.5625, 3.4, 0.9411764705882353]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[0, 0, 3.9486166007905137, 1.4229249011857708, 2.95, 5.270833333333333]","[0, 1, 4.0212765957446805, 1.297872340425532, 2.8, 1.0930232558139534]","[0, 1, 2.8421052631578947, 1.2631578947368423, 2.6666666666666665, 2.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.602272727272727, 1.3977272727272727, 4.125, 0.9462365591397849]"
107,2018-08-07,20180807SSSK0,"[0, 0, 6.230769230769231, 1.7307692307692308, 2.3333333333333335, 1.0833333333333333]","[0, 0, 6.4020618556701026, 1.7319587628865978, 0.9285714285714286, 4.6190476190476195]","[0, 1, 2.7515923566878984, 0.9745222929936306, 4.384615384615385, 1.1134751773049645]","[0, 0, 4.868852459016393, 1.1311475409836067, 2.0, 0.6777777777777777]","[0, 0, 13.5, 3.5, 0.4, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.571428571428571, 1.380952380952381, 3.85, 1.1886792452830188]","[0, 0, 4.4021739130434785, 1.9239130434782608, 1.8666666666666667, 1.1358024691358024]","[0, 0, 15.882352941176471, 2.4705882352941173, 1.0, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 3.0, 1.3333333333333333]","[0, 0, 4.622282608695652, 1.4184782608695652, 2.642857142857143, 5.841269841269842]","[0, 0, 4.23134328358209, 1.4328358208955225, 1.8235294117647058, 4.962962962962963]","[0, 0, 3.1153846153846154, 1.6153846153846154, 2.5, 4.333333333333333]","[0, 0, 4.832386363636364, 1.4744318181818183, 2.4864864864864864, 5.587301587301587]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6923076923076925, 1.358974358974359, 4.714285714285714, 1.21875]","[0, 0, 7.345588235294117, 1.7095588235294117, 2.6666666666666665, 5.037037037037037]","[0, 0, 4.5, 1.5625, 3.4, 0.9411764705882353]","[0, 0, 6.88235294117647, 1.7058823529411764, 1.7692307692307692, 4.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.573913043478261, 1.643478260869565, 2.6363636363636362, 1.1979166666666667]","[1, 0, 4.517110266159696, 1.4486692015209124, 2.9523809523809526, 5.1568627450980395]","[0, 1, 3.9375000000000004, 1.2708333333333333, 2.85, 1.0909090909090908]","[0, 1, 2.6341463414634148, 1.3170731707317074, 2.5, 2.2777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.602272727272727, 1.3977272727272727, 4.125, 0.9462365591397849]"
