,date,game_key,임기준,심동섭,홍건희,한승혁,박지훈,김윤동,김종훈,임기영,이윤학,고영창,박준표,이민우,황인준,박정수,문경찬,이종석,전상현,헥터,유승철,팻딘,정윤환,하준영,김유신,윤희영,이원빈,윤석민,곽정철,김세현,손영민,박경태,양현종,정용운,임창용
131,2018-09-29,20180929HHHT0,"[0, 0, 4.169117647058823, 1.5220588235294117, 2.0588235294117645, 0.9444444444444445]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.440366972477064, 1.720183486238532, 1.4594594594594594, 4.2745098039215685]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.018604651162791, 1.5906976744186045, 1.3653846153846154, 1.2573099415204678]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.86551724137931, 1.6758620689655173, 2.1333333333333333, 4.3939393939393945]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.258823529411766, 2.152941176470588, 1.1578947368421053, 1.1805555555555556]","[0, 0, 4.0, 1.2, 3.111111111111111, 1.5517241379310345]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.827814569536423, 1.3509933774834437, 2.6875, 1.8641975308641976]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.6875, 1.875, 2.0, 1.7777777777777777]","[0, 0, 4.754347826086957, 1.441304347826087, 3.935483870967742, 5.897435897435898]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 1, 6.265193370165745, 1.5497237569060773, 3.8333333333333335, 4.022222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 11.88, 1.68, 1.3333333333333333, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.815533980582524, 1.6893203883495145, 3.25, 1.5606060606060608]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.704887218045113, 1.263157894736842, 3.6923076923076925, 6.567901234567902]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[1, 0, 6.0, 1.434782608695652, 2.9130434782608696, 2.0294117647058822]"
132,2018-09-30,20180930HHHT0,"[0, 1, 4.05, 1.4785714285714286, 2.0588235294117645, 0.9523809523809523]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[1, 0, 6.0257510729613735, 1.686695278969957, 1.4615384615384615, 4.314814814814815]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9272727272727272, 1.581818181818182, 1.3653846153846154, 1.264367816091954]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.174061433447099, 1.7098976109215016, 2.1666666666666665, 4.246376811594203]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.258823529411766, 2.152941176470588, 1.1578947368421053, 1.1805555555555556]","[0, 1, 4.138686131386861, 1.248175182481752, 2.8, 1.5222222222222221]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 4.827814569536423, 1.3509933774834437, 2.6875, 1.8641975308641976]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.6875, 1.875, 2.0, 1.7777777777777777]","[0, 0, 4.754347826086957, 1.441304347826087, 3.935483870967742, 5.897435897435898]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 0, 6.265193370165745, 1.5497237569060773, 3.8333333333333335, 4.022222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 11.88, 1.68, 1.3333333333333333, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.815533980582524, 1.6893203883495145, 3.25, 1.5606060606060608]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.704887218045113, 1.263157894736842, 3.6923076923076925, 6.567901234567902]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 6.0, 1.434782608695652, 2.9130434782608696, 2.0294117647058822]"
133,2018-10-02,20181002NCHT0,"[0, 0, 4.05, 1.4785714285714286, 2.0588235294117645, 0.9523809523809523]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.0257510729613735, 1.686695278969957, 1.4615384615384615, 4.314814814814815]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.874439461883408, 1.5605381165919283, 1.3653846153846154, 1.2598870056497173]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.070469798657719, 1.7013422818791948, 2.129032258064516, 4.138888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.7142857142857135, 2.10989010989011, 1.15, 1.2133333333333334]","[0, 1, 4.05, 1.2214285714285715, 3.0, 1.5053763440860215]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 1, 4.643312101910828, 1.3375796178343948, 2.75, 1.869047619047619]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[0, 0, 4.754347826086957, 1.441304347826087, 3.935483870967742, 5.897435897435898]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 1, 6.383152173913043, 1.5489130434782608, 3.76, 3.956989247311828]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 11.88, 1.68, 1.3333333333333333, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.622641509433962, 1.641509433962264, 3.375, 1.5362318840579712]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 1.0, 1, 2.0]","[0, 0, 3.704887218045113, 1.263157894736842, 3.6923076923076925, 6.567901234567902]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 6.0, 1.434782608695652, 2.9130434782608696, 2.0294117647058822]"
134,2018-10-03,20181003HTSS0,"[0, 0, 4.05, 1.4785714285714286, 2.0588235294117645, 0.9523809523809523]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.0257510729613735, 1.686695278969957, 1.4615384615384615, 4.314814814814815]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.874439461883408, 1.5605381165919283, 1.3653846153846154, 1.2598870056497173]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.070469798657719, 1.7013422818791948, 2.129032258064516, 4.138888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 2.10989010989011, 1.15, 1.2133333333333334]","[0, 1, 3.883561643835616, 1.2123287671232876, 3.2, 1.5208333333333333]","[0, 1, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 0, 4.643312101910828, 1.3375796178343948, 2.75, 1.869047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[0, 0, 4.754347826086957, 1.441304347826087, 3.935483870967742, 5.897435897435898]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 0, 6.383152173913043, 1.5489130434782608, 3.76, 3.956989247311828]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 11.88, 1.68, 1.3333333333333333, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.622641509433962, 1.641509433962264, 3.375, 1.5362318840579712]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.8571428571428571, 1, 1.1666666666666667]","[1, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 6.0, 1.434782608695652, 2.9130434782608696, 2.0294117647058822]"
135,2018-10-04,20181004HTSK0,"[0, 1, 3.8053691275167782, 1.4496644295302015, 2.111111111111111, 0.9933333333333333]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[1, 0, 6.1875, 1.7125, 1.4871794871794872, 4.2105263157894735]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.84, 1.5466666666666666, 1.3653846153846154, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.03, 1.69, 2.161290322580645, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.5600000000000005, 2.0999999999999996, 1.0909090909090908, 1.2820512820512822]","[0, 0, 3.883561643835616, 1.2123287671232876, 3.2, 1.5208333333333333]","[0, 0, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 0, 4.643312101910828, 1.3375796178343948, 2.75, 1.869047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[0, 0, 4.754347826086957, 1.441304347826087, 3.935483870967742, 5.897435897435898]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 1, 6.314516129032258, 1.5403225806451613, 3.76, 3.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 11.88, 1.68, 1.3333333333333333, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.75, 1.6388888888888888, 3.375, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 1, 1.1666666666666667]","[0, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 6.0, 1.434782608695652, 2.9130434782608696, 2.0294117647058822]"
136,2018-10-06,20181006HTSK1,"[0, 0, 3.8053691275167782, 1.4496644295302015, 2.111111111111111, 0.9933333333333333]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.1875, 1.7125, 1.4871794871794872, 4.2105263157894735]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.84, 1.5466666666666666, 1.3653846153846154, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.03, 1.69, 2.161290322580645, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.5600000000000005, 2.0999999999999996, 1.0909090909090908, 1.2820512820512822]","[0, 1, 4.408163265306122, 1.2653061224489797, 3.0, 1.4848484848484849]","[0, 0, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 0, 4.643312101910828, 1.3375796178343948, 2.75, 1.869047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[1, 0, 4.6882845188284525, 1.4372384937238494, 4.0, 5.901234567901235]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 0, 6.314516129032258, 1.5403225806451613, 3.76, 3.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 11.88, 1.68, 1.3333333333333333, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.6388888888888888, 3.375, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 1, 1.1666666666666667]","[0, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 6.0, 1.434782608695652, 2.9130434782608696, 2.0294117647058822]"
137,2018-10-06,20181006HTSK2,"[0, 0, 3.8053691275167782, 1.4496644295302015, 2.111111111111111, 0.9933333333333333]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.1875, 1.7125, 1.4871794871794872, 4.2105263157894735]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.84, 1.5466666666666666, 1.3653846153846154, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.911764705882353, 1.6666666666666667, 2.193548387096774, 3.923076923076923]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.485148514851486, 2.0792079207920793, 1.1363636363636365, 1.2469135802469136]","[0, 0, 4.408163265306122, 1.2653061224489797, 3.0, 1.4848484848484849]","[0, 0, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 1, 4.527950310559007, 1.360248447204969, 2.75, 1.850574712643678]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[0, 0, 4.6882845188284525, 1.4372384937238494, 4.0, 5.901234567901235]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 1, 6.319148936170213, 1.5558510638297873, 3.5555555555555554, 3.797979797979798]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 11.88, 1.68, 1.3333333333333333, 1.1904761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.6388888888888888, 3.375, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 1, 1.1666666666666667]","[0, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[1, 0, 5.5200000000000005, 1.36, 3.0416666666666665, 2.142857142857143]"
138,2018-10-07,20181007HTOB0,"[0, 1, 3.7549668874172184, 1.4503311258278144, 2.1052631578947367, 0.9869281045751634]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.1875, 1.7125, 1.4871794871794872, 4.2105263157894735]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.789473684210526, 1.5657894736842106, 1.3773584905660377, 1.2459016393442623]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.911764705882353, 1.6666666666666667, 2.193548387096774, 3.923076923076923]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.485148514851486, 2.0792079207920793, 1.1363636363636365, 1.2469135802469136]","[0, 0, 4.408163265306122, 1.2653061224489797, 3.0, 1.4848484848484849]","[0, 0, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 0, 4.527950310559007, 1.360248447204969, 2.75, 1.850574712643678]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[0, 0, 4.6882845188284525, 1.4372384937238494, 4.0, 5.901234567901235]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 1, 6.269129287598944, 1.5435356200527706, 3.6296296296296298, 3.7156862745098036]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[1, 0, 12.10344827586207, 1.6551724137931036, 1.25, 1.2083333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.5675675675675675, 1.5945945945945945, 3.625, 1.48]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.8571428571428571, 1, 1.1666666666666667]","[0, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 5.5200000000000005, 1.36, 3.0416666666666665, 2.142857142857143]"
139,2018-10-09,20181009HTLT0,"[0, 1, 3.7358490566037736, 1.471698113207547, 2.1, 1.0192307692307692]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.1875, 1.7125, 1.4871794871794872, 4.2105263157894735]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8571428571428568, 1.5714285714285714, 1.3962264150943395, 1.2419354838709677]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.0, 1.6862745098039216, 2.193548387096774, 3.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.339805825242718, 2.0679611650485437, 1.1818181818181819, 1.2261904761904763]","[0, 1, 4.411764705882353, 1.2549019607843137, 3.0, 1.5]","[0, 0, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 1, 4.5, 1.3703703703703705, 2.75, 1.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[0, 0, 4.6882845188284525, 1.4372384937238494, 4.0, 5.901234567901235]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 1, 6.241558441558442, 1.5506493506493506, 3.7037037037037037, 3.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 12.10344827586207, 1.6551724137931036, 1.25, 1.2083333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.043478260869565, 1.643478260869565, 2.9, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.0, 1.5, 3.0, 2.0]","[0, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 5.5200000000000005, 1.36, 3.0416666666666665, 2.142857142857143]"
140,2018-10-10,20181010HHHT0,"[0, 1, 3.7125000000000004, 1.4625, 2.15, 1.0062893081761006]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[1, 0, 6.205645161290322, 1.754032258064516, 1.4761904761904763, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.5714285714285714, 1.3962264150943395, 1.2419354838709677]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.6862745098039216, 2.193548387096774, 3.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.118181818181817, 1.990909090909091, 1.2173913043478262, 1.264367816091954]","[0, 0, 4.411764705882353, 1.2549019607843137, 3.0, 1.5]","[0, 0, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 0, 4.5, 1.3703703703703705, 2.75, 1.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[0, 0, 4.6882845188284525, 1.4372384937238494, 4.0, 5.901234567901235]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 0, 6.241558441558442, 1.5506493506493506, 3.7037037037037037, 3.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 12.10344827586207, 1.6551724137931036, 1.25, 1.2083333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.043478260869565, 1.643478260869565, 2.9, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.63157894736842, 1.8157894736842106, 1.7647058823529411, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.5, 3.0, 2.0]","[0, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 5.5200000000000005, 1.36, 3.0416666666666665, 2.142857142857143]"
141,2018-10-11,20181011LTHT0,"[0, 0, 3.7125000000000004, 1.4625, 2.15, 1.0062893081761006]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.205645161290322, 1.754032258064516, 1.4761904761904763, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.5714285714285714, 1.3962264150943395, 1.2419354838709677]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.6862745098039216, 2.193548387096774, 3.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.118181818181817, 1.990909090909091, 1.2173913043478262, 1.264367816091954]","[0, 1, 4.733766233766234, 1.3246753246753247, 2.75, 1.4666666666666668]","[0, 0, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 0, 4.5, 1.3703703703703705, 2.75, 1.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[1, 0, 4.599198396793588, 1.4308617234468937, 3.8, 5.940476190476191]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 0, 6.241558441558442, 1.5506493506493506, 3.7037037037037037, 3.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 12.10344827586207, 1.6551724137931036, 1.25, 1.2083333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.043478260869565, 1.643478260869565, 2.9, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.9230769230769225, 1.8717948717948718, 1.8235294117647058, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.5, 3.0, 2.0]","[0, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 5.5200000000000005, 1.36, 3.0416666666666665, 2.142857142857143]"
142,2018-10-12,20181012LTHT0,"[0, 1, 3.535714285714286, 1.4464285714285714, 2.0454545454545454, 1.037037037037037]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 10.657894736842106, 2.447368421052632, 1.5, 1.4074074074074074]","[0, 0, 6.205645161290322, 1.754032258064516, 1.4761904761904763, 4.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.728033472803347, 1.5439330543933054, 1.4339622641509433, 1.2645502645502646]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.6862745098039216, 2.193548387096774, 3.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.118181818181817, 1.990909090909091, 1.2173913043478262, 1.264367816091954]","[0, 0, 4.733766233766234, 1.3246753246753247, 2.75, 1.4666666666666668]","[0, 0, 7.297297297297297, 1.135135135135135, 4.666666666666667, 1.2333333333333334]","[0, 0, 4.5, 1.3703703703703705, 2.75, 1.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.9285714285714284, 1.75, 2.3333333333333335]","[0, 0, 4.599198396793588, 1.4308617234468937, 3.8, 5.940476190476191]","[0, 0, 4.0212765957446805, 1.6170212765957446, 1.5714285714285714, 1.236842105263158]","[0, 0, 6.241558441558442, 1.5506493506493506, 3.7037037037037037, 3.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.2857142857142858, 2.0, 1.0]","[0, 0, 12.10344827586207, 1.6551724137931036, 1.25, 1.2083333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.864406779661016, 1.6525423728813557, 2.9, 1.4567901234567902]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.9230769230769225, 1.8717948717948718, 1.8235294117647058, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.5, 3.0, 2.0]","[0, 0, 3.9705882352941178, 1.2959558823529411, 3.441860465116279, 6.476190476190476]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[1, 0, 5.555555555555555, 1.382716049382716, 2.888888888888889, 2.25]"
