,date,game_key,김용주,니퍼트,고영표,심재민,류희운,강장산,홍성무,김민수,엄상백,정성곤,주권,김재윤,피어밴드,배제성,박세진,김태오,김도영,이정현,이종혁,최건,김민,신병률,박재영,한두솔,박주현,홍성용,금민철,윤근영,이상화,고창성,배우열,김사율
130,2018-09-25,20180925HTKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.360619469026549, 1.4070796460176993, 4.352941176470588, 6.026666666666666]","[0, 0, 5.1923076923076925, 1.4076923076923078, 5.545454545454546, 5.909090909090909]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 1, 4.968, 1.536, 2.1666666666666665, 1.5432098765432098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.594594594594595, 1.5405405405405406, 2.4, 0.8043478260869565]","[0, 0, 2.3478260869565215, 1.434782608695652, 2.125, 1.0952380952380953]","[0, 1, 8.809322033898306, 1.7288135593220337, 1.88, 1.9666666666666668]","[0, 0, 4.613924050632911, 1.4620253164556962, 4.142857142857143, 0.9753086419753086]","[0, 0, 4.332558139534884, 1.3813953488372093, 3.3783783783783785, 6.231884057971015]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 4.32, 2.1599999999999997, 1.0, 2.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.21875, 1.5234375, 1.625, 1.0666666666666667]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 3.796875, 1.640625, 0.9285714285714286, 4.266666666666667]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.8515625, 1.4765625, 2.5625, 0.8205128205128205]","[1, 0, 5.175519630484988, 1.7528868360277134, 1.2833333333333334, 5.551282051282052]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 6.622641509433962, 1.7547169811320753, 2.4444444444444446, 0.954954954954955]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 1, 5.2682926829268295, 1.4390243902439024, 2.8, 1.7083333333333333]"
131,2018-09-26,20180926HTKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.360619469026549, 1.4070796460176993, 4.352941176470588, 6.026666666666666]","[0, 0, 5.1923076923076925, 1.4076923076923078, 5.545454545454546, 5.909090909090909]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.968, 1.536, 2.1666666666666665, 1.5432098765432098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 10, 10, 0.0, 0.0]","[0, 0, 5.594594594594595, 1.5405405405405406, 2.4, 0.8043478260869565]","[0, 1, 2.2978723404255317, 1.5319148936170213, 1.8888888888888888, 1.0444444444444445]","[0, 1, 8.698744769874477, 1.7322175732217573, 1.7777777777777777, 1.943089430894309]","[0, 0, 4.613924050632911, 1.4620253164556962, 4.142857142857143, 0.9753086419753086]","[0, 0, 4.332558139534884, 1.3813953488372093, 3.3783783783783785, 6.231884057971015]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 4.32, 2.1599999999999997, 1.0, 2.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.5234375, 1.625, 1.0666666666666667]","[0, 0, 9.0, 2.0, 1, 1.0]","[1, 0, 6.75, 1.9852941176470587, 0.8235294117647058, 3.777777777777778]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8515625, 1.4765625, 2.5625, 0.8205128205128205]","[0, 0, 5.175519630484988, 1.7528868360277134, 1.2833333333333334, 5.551282051282052]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 6.622641509433962, 1.7547169811320753, 2.4444444444444446, 0.954954954954955]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.2682926829268295, 1.4390243902439024, 2.8, 1.7083333333333333]"
132,2018-09-27,20180927KTSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.360619469026549, 1.4070796460176993, 4.352941176470588, 6.026666666666666]","[0, 0, 5.1923076923076925, 1.4076923076923078, 5.545454545454546, 5.909090909090909]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.968, 1.536, 2.1666666666666665, 1.5432098765432098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 1, 5.495575221238938, 1.513274336283186, 2.4, 0.801418439716312]","[0, 1, 2.16, 1.44, 1.8888888888888888, 1.0416666666666667]","[0, 0, 8.698744769874477, 1.7322175732217573, 1.7777777777777777, 1.943089430894309]","[0, 0, 4.613924050632911, 1.4620253164556962, 4.142857142857143, 0.9753086419753086]","[0, 0, 4.332558139534884, 1.3813953488372093, 3.3783783783783785, 6.231884057971015]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[1, 0, 7.147058823529412, 2.3823529411764706, 1.0, 2.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.56923076923077, 1.5923076923076922, 1.625, 1.056910569105691]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 6.75, 1.9852941176470587, 0.8235294117647058, 3.777777777777778]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8515625, 1.4765625, 2.5625, 0.8205128205128205]","[0, 0, 5.175519630484988, 1.7528868360277134, 1.2833333333333334, 5.551282051282052]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 6.622641509433962, 1.7547169811320753, 2.4444444444444446, 0.954954954954955]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.2682926829268295, 1.4390243902439024, 2.8, 1.7083333333333333]"
133,2018-09-28,20180928KTSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.360619469026549, 1.4070796460176993, 4.352941176470588, 6.026666666666666]","[0, 0, 5.1923076923076925, 1.4076923076923078, 5.545454545454546, 5.909090909090909]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.968, 1.536, 2.1666666666666665, 1.5432098765432098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 1, 6.104347826086957, 1.5913043478260869, 2.3125, 0.7986111111111112]","[0, 0, 2.16, 1.44, 1.8888888888888888, 1.0416666666666667]","[0, 1, 8.595918367346938, 1.7142857142857142, 1.8888888888888888, 1.9444444444444446]","[0, 1, 4.666666666666666, 1.462962962962963, 4.214285714285714, 0.9818181818181818]","[1, 0, 4.130820399113082, 1.3503325942350333, 3.5405405405405403, 6.263888888888889]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 7.147058823529412, 2.3823529411764706, 1.0, 2.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.466165413533834, 1.6015037593984962, 1.6875, 1.0555555555555556]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 6.75, 1.9852941176470587, 0.8235294117647058, 3.777777777777778]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8515625, 1.4765625, 2.5625, 0.8205128205128205]","[0, 0, 5.175519630484988, 1.7528868360277134, 1.2833333333333334, 5.551282051282052]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 6.5, 1.75, 2.2, 0.9473684210526315]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.2682926829268295, 1.4390243902439024, 2.8, 1.7083333333333333]"
134,2018-09-29,20180929LTKT0,"[0, 0, 0, 0, 0, 0]","[1, 0, 4.365957446808511, 1.4106382978723404, 4.166666666666667, 6.0256410256410255]","[0, 0, 5.1923076923076925, 1.4076923076923078, 5.545454545454546, 5.909090909090909]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 1, 4.813953488372094, 1.5116279069767442, 2.076923076923077, 1.5357142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 6.104347826086957, 1.5913043478260869, 2.3125, 0.7986111111111112]","[0, 0, 2.16, 1.44, 1.8888888888888888, 1.0416666666666667]","[0, 0, 8.595918367346938, 1.7142857142857142, 1.8888888888888888, 1.9444444444444446]","[0, 0, 4.666666666666666, 1.462962962962963, 4.214285714285714, 0.9818181818181818]","[0, 0, 4.130820399113082, 1.3503325942350333, 3.5405405405405403, 6.263888888888889]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 7.147058823529412, 2.3823529411764706, 1.0, 2.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.466165413533834, 1.6015037593984962, 1.6875, 1.0555555555555556]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 6.75, 1.9852941176470587, 0.8235294117647058, 3.777777777777778]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8515625, 1.4765625, 2.5625, 0.8205128205128205]","[0, 0, 5.175519630484988, 1.7528868360277134, 1.2833333333333334, 5.551282051282052]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 6.5, 1.75, 2.2, 0.9473684210526315]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 1, 5.707317073170732, 1.5121951219512195, 2.8, 1.64]"
135,2018-09-30,20180930LTKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.365957446808511, 1.4106382978723404, 4.166666666666667, 6.0256410256410255]","[0, 0, 5.1923076923076925, 1.4076923076923078, 5.545454545454546, 5.909090909090909]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.813953488372094, 1.5116279069767442, 2.076923076923077, 1.5357142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 1, 5.801652892561983, 1.56198347107438, 2.411764705882353, 0.8231292517006803]","[0, 1, 3.5, 1.5, 2.111111111111111, 1.0588235294117647]","[0, 1, 8.566265060240964, 1.7108433734939759, 1.8888888888888888, 1.930232558139535]","[0, 1, 4.688622754491019, 1.4550898203592815, 4.285714285714286, 0.994047619047619]","[0, 0, 4.130820399113082, 1.3503325942350333, 3.5405405405405403, 6.263888888888889]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 7.147058823529412, 2.3823529411764706, 1.0, 2.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.4, 1.6, 1.588235294117647, 1.0465116279069768]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 6.75, 1.9852941176470587, 0.8235294117647058, 3.777777777777778]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8515625, 1.4765625, 2.5625, 0.8205128205128205]","[1, 0, 5.183035714285714, 1.7544642857142856, 1.203125, 5.530864197530865]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 6.5, 1.75, 2.2, 0.9473684210526315]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.707317073170732, 1.5121951219512195, 2.8, 1.64]"
136,2018-10-02,20181002KTLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.365957446808511, 1.4106382978723404, 4.166666666666667, 6.0256410256410255]","[0, 1, 5.227941176470589, 1.4191176470588236, 5.333333333333333, 5.913043478260869]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.813953488372094, 1.5116279069767442, 2.076923076923077, 1.5357142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 5.801652892561983, 1.56198347107438, 2.411764705882353, 0.8231292517006803]","[0, 1, 3.8571428571428568, 1.607142857142857, 1.7272727272727273, 1.0370370370370372]","[0, 1, 8.464285714285714, 1.6904761904761905, 1.9259259259259258, 1.9090909090909092]","[0, 0, 4.688622754491019, 1.4550898203592815, 4.285714285714286, 0.994047619047619]","[0, 0, 4.130820399113082, 1.3503325942350333, 3.5405405405405403, 6.263888888888889]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 7.147058823529412, 2.3823529411764706, 1.0, 2.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.764705882352941, 1.6323529411764706, 1.588235294117647, 1.0303030303030303]","[0, 0, 9.0, 2.0, 1, 1.0]","[1, 0, 5.855421686746988, 1.9518072289156625, 0.7619047619047619, 3.9523809523809526]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.813953488372094, 1.4651162790697674, 2.5625, 0.8113207547169812]","[0, 0, 5.183035714285714, 1.7544642857142856, 1.203125, 5.530864197530865]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 6.5, 1.75, 2.2, 0.9473684210526315]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.707317073170732, 1.5121951219512195, 2.8, 1.64]"
137,2018-10-03,20181003KTLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.365957446808511, 1.4106382978723404, 4.166666666666667, 6.0256410256410255]","[0, 0, 5.227941176470589, 1.4191176470588236, 5.333333333333333, 5.913043478260869]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.813953488372094, 1.5116279069767442, 2.076923076923077, 1.5357142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 1, 5.879032258064516, 1.5725806451612903, 2.4705882352941178, 0.8266666666666667]","[0, 1, 3.789473684210526, 1.5789473684210527, 1.7272727272727273, 1.0]","[0, 0, 8.464285714285714, 1.6904761904761905, 1.9259259259259258, 1.9090909090909092]","[0, 1, 4.605882352941177, 1.4470588235294117, 4.357142857142857, 0.9941520467836257]","[0, 1, 4.14498933901919, 1.3560767590618337, 3.526315789473684, 6.253333333333334]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[1, 0, 5.510204081632653, 1.959183673469388, 1.2222222222222223, 3.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.6323529411764706, 1.588235294117647, 1.0303030303030303]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 5.855421686746988, 1.9518072289156625, 0.7619047619047619, 3.9523809523809526]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.813953488372094, 1.4651162790697674, 2.5625, 0.8113207547169812]","[0, 0, 5.183035714285714, 1.7544642857142856, 1.203125, 5.530864197530865]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 6.5, 1.75, 2.2, 0.9473684210526315]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.707317073170732, 1.5121951219512195, 2.8, 1.64]"
138,2018-10-06,20181006SSKT0,"[0, 0, 0, 0, 0, 0]","[1, 0, 4.4541751527494915, 1.4175152749490836, 4.361111111111111, 6.061728395061728]","[0, 0, 5.227941176470589, 1.4191176470588236, 5.333333333333333, 5.913043478260869]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.813953488372094, 1.5116279069767442, 2.076923076923077, 1.5357142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 1, 5.6953125, 1.5234375, 2.4705882352941178, 0.8366013071895424]","[0, 1, 3.6, 1.6, 1.7272727272727273, 1.0]","[0, 0, 8.464285714285714, 1.6904761904761905, 1.9259259259259258, 1.9090909090909092]","[0, 1, 4.5523255813953485, 1.4651162790697674, 4.5, 0.9885057471264368]","[0, 0, 4.14498933901919, 1.3560767590618337, 3.526315789473684, 6.253333333333334]","[0, 0, 0.0, 1.0, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 5.510204081632653, 1.959183673469388, 1.2222222222222223, 3.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.6323529411764706, 1.588235294117647, 1.0303030303030303]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 5.855421686746988, 1.9518072289156625, 0.7619047619047619, 3.9523809523809526]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.813953488372094, 1.4651162790697674, 2.5625, 0.8113207547169812]","[0, 0, 5.183035714285714, 1.7544642857142856, 1.203125, 5.530864197530865]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 6.5, 1.75, 2.2, 0.9473684210526315]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.707317073170732, 1.5121951219512195, 2.8, 1.64]"
139,2018-10-09,20181009HHKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.4541751527494915, 1.4175152749490836, 4.361111111111111, 6.061728395061728]","[0, 0, 5.227941176470589, 1.4191176470588236, 5.333333333333333, 5.913043478260869]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.813953488372094, 1.5116279069767442, 2.076923076923077, 1.5357142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 5.6953125, 1.5234375, 2.4705882352941178, 0.8366013071895424]","[0, 0, 3.6, 1.6, 1.7272727272727273, 1.0]","[0, 0, 8.464285714285714, 1.6904761904761905, 1.9259259259259258, 1.9090909090909092]","[0, 0, 4.5523255813953485, 1.4651162790697674, 4.5, 0.9885057471264368]","[1, 0, 4.066945606694561, 1.3430962343096233, 3.6315789473684212, 6.128205128205129]","[0, 1, 0.0, 0.5, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 5.510204081632653, 1.959183673469388, 1.2222222222222223, 3.2666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.6323529411764706, 1.588235294117647, 1.0303030303030303]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 5.855421686746988, 1.9518072289156625, 0.7619047619047619, 3.9523809523809526]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.1923076923076925, 1.4769230769230768, 2.5625, 0.8024691358024691]","[0, 0, 5.183035714285714, 1.7544642857142856, 1.203125, 5.530864197530865]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 6.440366972477064, 1.7339449541284402, 2.2, 0.9316239316239316]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 1, 6.0, 1.5476190476190477, 2.9, 1.6153846153846154]"
140,2018-10-10,20181010KTLT1,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.4541751527494915, 1.4175152749490836, 4.361111111111111, 6.061728395061728]","[1, 0, 5.321167883211679, 1.4452554744525548, 5.12, 5.708333333333333]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.813953488372094, 1.5116279069767442, 2.076923076923077, 1.5357142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 1, 5.564885496183207, 1.4885496183206108, 2.4705882352941178, 0.8397435897435896]","[0, 0, 3.6, 1.6, 1.7272727272727273, 1.0]","[0, 0, 8.464285714285714, 1.6904761904761905, 1.9259259259259258, 1.9090909090909092]","[0, 0, 4.5523255813953485, 1.4651162790697674, 4.5, 0.9885057471264368]","[0, 0, 4.066945606694561, 1.3430962343096233, 3.6315789473684212, 6.128205128205129]","[0, 0, 0.0, 0.5, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 1, 6.051724137931035, 1.913793103448276, 1.4444444444444444, 3.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.595744680851063, 1.6170212765957446, 1.7058823529411764, 1.0444444444444445]","[0, 0, 9.0, 2.0, 1, 1.0]","[0, 0, 5.855421686746988, 1.9518072289156625, 0.7619047619047619, 3.9523809523809526]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.1923076923076925, 1.4769230769230768, 2.5625, 0.8024691358024691]","[0, 0, 5.183035714285714, 1.7544642857142856, 1.203125, 5.530864197530865]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 6.872727272727272, 1.8, 2.2, 0.9166666666666666]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 1, 5.7272727272727275, 1.4772727272727273, 3.2, 1.6296296296296295]"
141,2018-10-10,20181010KTLT2,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.4541751527494915, 1.4175152749490836, 4.361111111111111, 6.061728395061728]","[0, 0, 5.321167883211679, 1.4452554744525548, 5.12, 5.708333333333333]","[0, 0, 4.725, 1.6, 2.0, 0.9302325581395349]","[0, 0, 4.813953488372094, 1.5116279069767442, 2.076923076923077, 1.5357142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 10, 0.0, 0.0]","[0, 0, 5.564885496183207, 1.4885496183206108, 2.4705882352941178, 0.8397435897435896]","[0, 1, 3.4285714285714284, 1.5714285714285714, 1.7272727272727273, 1.0]","[0, 0, 8.464285714285714, 1.6904761904761905, 1.9259259259259258, 1.9090909090909092]","[0, 1, 4.474285714285714, 1.4742857142857142, 4.571428571428571, 0.9887005649717514]","[0, 0, 4.066945606694561, 1.3430962343096233, 3.6315789473684212, 6.128205128205129]","[0, 0, 0.0, 0.5, 1, 1.0]","[0, 0, 8.678571428571429, 2.0, 1.4666666666666666, 4.0]","[0, 0, 6.051724137931035, 1.913793103448276, 1.4444444444444444, 3.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.595744680851063, 1.6170212765957446, 1.7058823529411764, 1.0444444444444445]","[0, 0, 9.0, 2.0, 1, 1.0]","[1, 0, 6.230769230769231, 2.010989010989011, 0.72, 3.7916666666666665]","[0, 0, 7.012987012987012, 1.6363636363636362, 2.0, 1.2833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.1923076923076925, 1.4769230769230768, 2.5625, 0.8024691358024691]","[0, 0, 5.183035714285714, 1.7544642857142856, 1.203125, 5.530864197530865]","[0, 0, 8.59090909090909, 2.1136363636363638, 2.125, 0.9166666666666666]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 6.872727272727272, 1.8, 2.2, 0.9166666666666666]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 5.7272727272727275, 1.4772727272727273, 3.2, 1.6296296296296295]"
