,date,game_key,이재학,이민호,이형범,최금강,해커,장현식,임정호,윤호솔,배재환,윤수호,류재인,구창모,최성영,박준영,정수민,김호민,강병무,맨쉽,김진호,김태현,소이현,김선규,김진성,원종현,박민석,임창민,민태호,강윤구,박상혁
94,2017-07-29,20170729NCKT0,"[1, 0, 5.857142857142857, 1.619047619047619, 2.4166666666666665, 3.9375]","[0, 0, 4.554216867469879, 1.3012048192771084, 2.7, 1.6274509803921569]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.2006079027355625, 1.1580547112462005, 3.857142857142857, 6.450980392156863]","[0, 0, 5.2388059701492535, 1.6119402985074627, 1.5333333333333334, 3.526315789473684]","[0, 1, 3.0, 1.1666666666666667, 3.5714285714285716, 0.5714285714285714]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.336734693877552, 1.5612244897959184, 1.8235294117647058, 1.2098765432098764]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.178082191780821, 1.643835616438356, 2.8666666666666667, 4.055555555555555]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.775, 1.875, 1.2, 2.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9038461538461537, 0.9807692307692307, 3.5384615384615383, 5.777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.453488372093023, 1.1337209302325582, 3.611111111111111, 1.2463768115942029]","[0, 1, 2.983425414364641, 1.160220994475138, 3.0625, 1.2836879432624113]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7209302325581395, 1.0930232558139534, 4.3, 1.1025641025641026]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 1, 4.584905660377358, 1.5566037735849056, 1.736842105263158, 1.962962962962963]","[0, 0, 0, 0, 0, 0]"
95,2017-07-30,20170730NCKT0,"[0, 0, 5.857142857142857, 1.619047619047619, 2.4166666666666665, 3.9375]","[0, 1, 4.395348837209303, 1.2906976744186045, 2.619047619047619, 1.6380952380952383]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.2006079027355625, 1.1580547112462005, 3.857142857142857, 6.450980392156863]","[0, 0, 5.2388059701492535, 1.6119402985074627, 1.5333333333333334, 3.526315789473684]","[0, 0, 3.0, 1.1666666666666667, 3.5714285714285716, 0.5714285714285714]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.336734693877552, 1.5612244897959184, 1.8235294117647058, 1.2098765432098764]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.178082191780821, 1.643835616438356, 2.8666666666666667, 4.055555555555555]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.775, 1.875, 1.2, 2.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.017241379310345, 1.0, 3.5714285714285716, 5.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.453488372093023, 1.1337209302325582, 3.611111111111111, 1.2463768115942029]","[0, 0, 2.983425414364641, 1.160220994475138, 3.0625, 1.2836879432624113]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.6, 1.0888888888888888, 4.0, 1.125]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.584905660377358, 1.5566037735849056, 1.736842105263158, 1.962962962962963]","[0, 0, 0, 0, 0, 0]"
96,2017-08-01,20170801HHNC0,"[0, 0, 5.857142857142857, 1.619047619047619, 2.4166666666666665, 3.9375]","[0, 0, 4.395348837209303, 1.2906976744186045, 2.619047619047619, 1.6380952380952383]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.2006079027355625, 1.1580547112462005, 3.857142857142857, 6.450980392156863]","[1, 0, 5.5, 1.6111111111111112, 1.5869565217391304, 3.6]","[0, 0, 3.0, 1.1666666666666667, 3.5714285714285716, 0.5714285714285714]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.336734693877552, 1.5612244897959184, 1.8235294117647058, 1.2098765432098764]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.178082191780821, 1.643835616438356, 2.8666666666666667, 4.055555555555555]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.775, 1.875, 1.2, 2.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.017241379310345, 1.0, 3.5714285714285716, 5.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.453488372093023, 1.1337209302325582, 3.611111111111111, 1.2463768115942029]","[0, 0, 2.983425414364641, 1.160220994475138, 3.0625, 1.2836879432624113]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.5434782608695654, 1.0869565217391304, 3.75, 1.1219512195121952]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.584905660377358, 1.5566037735849056, 1.736842105263158, 1.962962962962963]","[0, 0, 0, 0, 0, 0]"
97,2017-08-02,20170802HHNC0,"[0, 0, 5.857142857142857, 1.619047619047619, 2.4166666666666665, 3.9375]","[0, 1, 4.247191011235955, 1.2808988764044944, 2.7142857142857144, 1.6481481481481481]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[1, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[0, 0, 5.5, 1.6111111111111112, 1.5869565217391304, 3.6]","[0, 0, 3.0, 1.1666666666666667, 3.5714285714285716, 0.5714285714285714]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.336734693877552, 1.5612244897959184, 1.8235294117647058, 1.2098765432098764]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.178082191780821, 1.643835616438356, 2.8666666666666667, 4.055555555555555]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.775, 1.875, 1.2, 2.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.017241379310345, 1.0, 3.5714285714285716, 5.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.4335260115606934, 1.1271676300578035, 3.611111111111111, 1.226950354609929]","[0, 0, 2.983425414364641, 1.160220994475138, 3.0625, 1.2836879432624113]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.5434782608695654, 1.0869565217391304, 3.75, 1.1219512195121952]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.584905660377358, 1.5566037735849056, 1.736842105263158, 1.962962962962963]","[0, 0, 0, 0, 0, 0]"
98,2017-08-03,20170803HHNC0,"[0, 0, 5.857142857142857, 1.619047619047619, 2.4166666666666665, 3.9375]","[0, 1, 4.475138121546961, 1.292817679558011, 2.761904761904762, 1.6306306306306306]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[0, 0, 5.5, 1.6111111111111112, 1.5869565217391304, 3.6]","[0, 1, 3.0, 1.2083333333333333, 3.125, 0.5581395348837209]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 1, 6.2727272727272725, 1.5757575757575757, 1.8235294117647058, 1.1785714285714286]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.3056768558951966, 1.6899563318777293, 2.5714285714285716, 4.017543859649122]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.775, 1.875, 1.2, 2.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.017241379310345, 1.0, 3.5714285714285716, 5.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4335260115606934, 1.1271676300578035, 3.611111111111111, 1.226950354609929]","[0, 1, 3.098360655737705, 1.1967213114754098, 3.0625, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.5434782608695654, 1.0869565217391304, 3.75, 1.1219512195121952]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.584905660377358, 1.5566037735849056, 1.736842105263158, 1.962962962962963]","[0, 0, 0, 0, 0, 0]"
99,2017-08-04,20170804SSNC0,"[1, 0, 5.425837320574162, 1.5645933014354065, 2.4, 4.098039215686275]","[0, 0, 4.475138121546961, 1.292817679558011, 2.761904761904762, 1.6306306306306306]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[0, 0, 5.5, 1.6111111111111112, 1.5869565217391304, 3.6]","[0, 1, 2.9189189189189193, 1.2162162162162162, 3.125, 0.5606060606060607]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 1, 6.029126213592233, 1.5436893203883495, 1.7777777777777777, 1.1839080459770115]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3056768558951966, 1.6899563318777293, 2.5714285714285716, 4.017543859649122]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.775, 1.875, 1.2, 2.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.017241379310345, 1.0, 3.5714285714285716, 5.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.375, 1.1079545454545454, 3.611111111111111, 1.222222222222222]","[0, 0, 3.098360655737705, 1.1967213114754098, 3.0625, 1.2708333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.872340425531915, 1.1063829787234043, 3.8333333333333335, 1.119047619047619]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 1, 4.5420560747663545, 1.5700934579439254, 1.65, 1.8771929824561402]","[0, 0, 0, 0, 0, 0]"
100,2017-08-05,20170805SSNC0,"[0, 0, 5.425837320574162, 1.5645933014354065, 2.4, 4.098039215686275]","[0, 0, 4.475138121546961, 1.292817679558011, 2.761904761904762, 1.6306306306306306]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[0, 0, 5.5, 1.6111111111111112, 1.5869565217391304, 3.6]","[0, 0, 2.9189189189189193, 1.2162162162162162, 3.125, 0.5606060606060607]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 1, 5.971153846153846, 1.528846153846154, 1.7777777777777777, 1.1555555555555554]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3056768558951966, 1.6899563318777293, 2.5714285714285716, 4.017543859649122]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.775, 1.875, 1.2, 2.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.25, 1.03125, 3.533333333333333, 5.818181818181818]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.1079545454545454, 3.611111111111111, 1.222222222222222]","[0, 1, 3.0815217391304346, 1.2065217391304348, 3.0625, 1.251700680272109]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.872340425531915, 1.1063829787234043, 3.8333333333333335, 1.119047619047619]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 1, 4.418181818181818, 1.581818181818182, 1.5714285714285714, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]"
101,2017-08-06,20170806SSNC0,"[0, 0, 5.425837320574162, 1.5645933014354065, 2.4, 4.098039215686275]","[0, 0, 4.475138121546961, 1.292817679558011, 2.761904761904762, 1.6306306306306306]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[1, 0, 5.4, 1.5625, 1.6170212765957446, 3.8095238095238093]","[0, 1, 2.8800000000000003, 1.24, 2.7777777777777777, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 5.971153846153846, 1.528846153846154, 1.7777777777777777, 1.1555555555555554]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3056768558951966, 1.6899563318777293, 2.5714285714285716, 4.017543859649122]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.775, 1.875, 1.2, 2.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.03125, 3.533333333333333, 5.818181818181818]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.281767955801105, 1.0939226519337015, 3.6666666666666665, 1.2312925170068028]","[0, 0, 3.0815217391304346, 1.2065217391304348, 3.0625, 1.251700680272109]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.8125, 1.1041666666666667, 3.9166666666666665, 1.1162790697674418]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.418181818181818, 1.581818181818182, 1.5714285714285714, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]"
102,2017-08-08,20170808NCSK0,"[0, 0, 5.425837320574162, 1.5645933014354065, 2.4, 4.098039215686275]","[0, 1, 4.354838709677419, 1.2580645161290323, 2.857142857142857, 1.631578947368421]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[0, 0, 5.4, 1.5625, 1.6170212765957446, 3.8095238095238093]","[0, 0, 2.8800000000000003, 1.24, 2.7777777777777777, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 1, 6.136363636363636, 1.5545454545454547, 1.5238095238095237, 1.182795698924731]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.3056768558951966, 1.6899563318777293, 2.5714285714285716, 4.017543859649122]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.978260869565217, 2.0217391304347827, 1.0, 2.1904761904761907]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.03125, 3.533333333333333, 5.818181818181818]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.281767955801105, 1.0939226519337015, 3.6666666666666665, 1.2312925170068028]","[0, 0, 3.0815217391304346, 1.2065217391304348, 3.0625, 1.251700680272109]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8125, 1.1041666666666667, 3.9166666666666665, 1.1162790697674418]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[1, 0, 4.263157894736842, 1.5526315789473684, 1.6666666666666667, 1.8095238095238095]","[0, 0, 0, 0, 0, 0]"
103,2017-08-09,20170809NCSK0,"[0, 0, 5.425837320574162, 1.5645933014354065, 2.4, 4.098039215686275]","[0, 1, 4.428571428571428, 1.253968253968254, 2.9047619047619047, 1.6153846153846154]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[0, 0, 5.4, 1.5625, 1.6170212765957446, 3.8095238095238093]","[0, 0, 2.8800000000000003, 1.24, 2.7777777777777777, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.136363636363636, 1.5545454545454547, 1.5238095238095237, 1.182795698924731]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.200819672131147, 1.6967213114754098, 2.186046511627907, 4.066666666666666]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.978260869565217, 2.0217391304347827, 1.0, 2.1904761904761907]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.03125, 3.533333333333333, 5.818181818181818]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.375, 1.092391304347826, 3.7222222222222223, 1.2266666666666668]","[0, 0, 3.0815217391304346, 1.2065217391304348, 3.0625, 1.251700680272109]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8125, 1.1041666666666667, 3.9166666666666665, 1.1162790697674418]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.263157894736842, 1.5526315789473684, 1.6666666666666667, 1.8095238095238095]","[0, 0, 0, 0, 0, 0]"
104,2017-08-10,20170810LTNC0,"[1, 0, 5.3273542600896855, 1.5739910313901346, 2.4444444444444446, 4.12962962962963]","[0, 0, 4.428571428571428, 1.253968253968254, 2.9047619047619047, 1.6153846153846154]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[0, 0, 5.4, 1.5625, 1.6170212765957446, 3.8095238095238093]","[0, 0, 2.8800000000000003, 1.24, 2.7777777777777777, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.136363636363636, 1.5545454545454547, 1.5238095238095237, 1.182795698924731]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.200819672131147, 1.6967213114754098, 2.186046511627907, 4.066666666666666]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.978260869565217, 2.0217391304347827, 1.0, 2.1904761904761907]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.03125, 3.533333333333333, 5.818181818181818]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.092391304347826, 3.7222222222222223, 1.2266666666666668]","[0, 0, 3.0815217391304346, 1.2065217391304348, 3.0625, 1.251700680272109]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.7551020408163267, 1.1020408163265305, 3.6153846153846154, 1.1136363636363635]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.263157894736842, 1.5526315789473684, 1.6666666666666667, 1.8095238095238095]","[0, 0, 0, 0, 0, 0]"
105,2017-08-11,20170811LTNC0,"[0, 0, 5.3273542600896855, 1.5739910313901346, 2.4444444444444446, 4.12962962962963]","[0, 1, 4.292307692307692, 1.2307692307692308, 3.0, 1.625]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7076923076923076, 1.1785714285714286, 2.7083333333333335]","[0, 0, 3.017191977077364, 1.1260744985673352, 3.8125, 6.462962962962963]","[0, 0, 5.4, 1.5625, 1.6170212765957446, 3.8095238095238093]","[0, 1, 2.8421052631578947, 1.223684210526316, 2.7777777777777777, 0.5507246376811594]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.136363636363636, 1.5545454545454547, 1.5238095238095237, 1.182795698924731]","[0, 1, 0, 0, 0, 0]","[0, 0, 5.200819672131147, 1.6967213114754098, 2.186046511627907, 4.066666666666666]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.4782608695652177, 1.0869565217391304, 3.2941176470588234, 5.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.234375, 1.0625, 3.888888888888889, 1.2549019607843137]","[0, 0, 3.0815217391304346, 1.2065217391304348, 3.0625, 1.251700680272109]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.7, 1.1, 3.6153846153846154, 1.1111111111111112]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.263157894736842, 1.5526315789473684, 1.6666666666666667, 1.8095238095238095]","[0, 0, 0, 0, 0, 0]"
106,2017-08-12,20170812NCOB0,"[0, 0, 5.3273542600896855, 1.5739910313901346, 2.4444444444444446, 4.12962962962963]","[0, 0, 4.292307692307692, 1.2307692307692308, 3.0, 1.625]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 1, 7.338461538461538, 1.7384615384615385, 1.1379310344827587, 2.6]","[1, 0, 3.137837837837838, 1.118918918918919, 4.0, 6.491228070175438]","[0, 0, 5.4, 1.5625, 1.6170212765957446, 3.8095238095238093]","[0, 1, 2.8421052631578947, 1.2631578947368423, 2.5, 0.5390070921985816]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.136363636363636, 1.5545454545454547, 1.5238095238095237, 1.182795698924731]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.200819672131147, 1.6967213114754098, 2.186046511627907, 4.066666666666666]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4782608695652177, 1.0869565217391304, 3.2941176470588234, 5.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.234375, 1.0625, 3.888888888888889, 1.2549019607843137]","[0, 0, 3.0815217391304346, 1.2065217391304348, 3.0625, 1.251700680272109]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7, 1.1, 3.6153846153846154, 1.1111111111111112]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 1, 4.186046511627907, 1.5116279069767442, 1.8636363636363635, 1.9545454545454546]","[0, 0, 0, 0, 0, 0]"
107,2017-08-13,20170813NCOB0,"[0, 0, 5.3273542600896855, 1.5739910313901346, 2.4444444444444446, 4.12962962962963]","[0, 1, 4.2272727272727275, 1.2272727272727273, 3.0952380952380953, 1.6097560975609757]","[0, 0, 2.304878048780488, 1.2804878048780488, 1.1666666666666667, 2.1025641025641026]","[0, 0, 7.338461538461538, 1.7384615384615385, 1.1379310344827587, 2.6]","[0, 0, 3.137837837837838, 1.118918918918919, 4.0, 6.491228070175438]","[1, 0, 4.984615384615385, 1.5115384615384615, 1.6595744680851063, 3.9393939393939394]","[0, 0, 2.8421052631578947, 1.2631578947368423, 2.5, 0.5390070921985816]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 2, 2.6666666666666665]","[0, 0, 6.136363636363636, 1.5545454545454547, 1.5238095238095237, 1.182795698924731]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.200819672131147, 1.6967213114754098, 2.186046511627907, 4.066666666666666]","[0, 0, 6.75, 1.6875, 1.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.36734693877551, 2.0204081632653064, 0.9230769230769231, 2.0416666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4782608695652177, 1.0869565217391304, 3.2941176470588234, 5.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.152284263959391, 1.065989847715736, 3.789473684210526, 1.262820512820513]","[0, 0, 3.0815217391304346, 1.2065217391304348, 3.0625, 1.251700680272109]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7, 1.1, 3.6153846153846154, 1.1111111111111112]","[0, 0, 0.0, 3.0, 1, 0.3333333333333333]","[0, 0, 4.186046511627907, 1.5116279069767442, 1.8636363636363635, 1.9545454545454546]","[0, 0, 0, 0, 0, 0]"
