,date,game_key,이재학,이태양,이민호,이형범,최금강,손정욱,해커,장현식,임정호,강장산,김학성,배재환,윤수호,스튜어트,구창모,류진욱,이훈,최성영,박준영,김준현,김한별,정수민,최상인,임서준,김선규,김진성,원종현,박민석,고창성,임창민,민성기,박상혁
96,2016-08-12,20160812NCLG0,"[0, 0, 4.857740585774058, 1.4937238493723848, 2.375, 5.311111111111112]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 6.629893238434163, 1.7295373665480427, 1.619047619047619, 4.683333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.475138121546961, 1.2430939226519337, 3.235294117647059, 1.4715447154471546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.082926829268293, 1.273170731707317, 3.3684210526315788, 5.694444444444444]","[0, 1, 5.8235294117647065, 1.5294117647058822, 1.5555555555555556, 1.619047619047619]","[0, 0, 8.0, 2.2222222222222223, 2.8, 0.42857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 0, 23.142857142857142, 4.714285714285714, 0.0, 1.1666666666666667]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.107042253521127, 1.3943661971830987, 2.268292682926829, 5.916666666666666]","[1, 0, 3.552631578947368, 1.4210526315789473, 2.4545454545454546, 0.9382716049382716]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6615384615384614, 1.3043478260869565, 3.9393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.04191616766467, 1.0059880239520957, 7.333333333333333, 1.210144927536232]","[0, 0, 2.150442477876106, 0.8495575221238939, 5.25, 1.2988505747126435]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.267175572519084, 1.1908396946564885, 5.0, 1.0396825396825395]","[0, 0, 5.491525423728814, 1.5762711864406778, 1.4, 1.3111111111111111]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
97,2016-08-13,20160813KTNC0,"[0, 0, 4.857740585774058, 1.4937238493723848, 2.375, 5.311111111111112]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 6.629893238434163, 1.7295373665480427, 1.619047619047619, 4.683333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.475138121546961, 1.2430939226519337, 3.235294117647059, 1.4715447154471546]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.05, 1.2545454545454546, 3.6842105263157894, 5.6410256410256405]","[0, 0, 5.8235294117647065, 1.5294117647058822, 1.5555555555555556, 1.619047619047619]","[0, 0, 8.0, 2.2222222222222223, 2.8, 0.42857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 0, 23.142857142857142, 4.714285714285714, 0.0, 1.1666666666666667]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.107042253521127, 1.3943661971830987, 2.268292682926829, 5.916666666666666]","[0, 0, 3.552631578947368, 1.4210526315789473, 2.4545454545454546, 0.9382716049382716]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6615384615384614, 1.3043478260869565, 3.9393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.04191616766467, 1.0059880239520957, 7.333333333333333, 1.210144927536232]","[0, 1, 2.042016806722689, 0.8823529411764707, 4.777777777777778, 1.3222222222222222]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.267175572519084, 1.1908396946564885, 5.0, 1.0396825396825395]","[0, 0, 5.491525423728814, 1.5762711864406778, 1.4, 1.3111111111111111]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
98,2016-08-14,20160814KTNC0,"[0, 0, 4.857740585774058, 1.4937238493723848, 2.375, 5.311111111111112]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 6.428571428571428, 1.7551020408163265, 1.5217391304347827, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.475138121546961, 1.2430939226519337, 3.235294117647059, 1.4715447154471546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.2545454545454546, 3.6842105263157894, 5.6410256410256405]","[0, 1, 5.697247706422019, 1.513761467889908, 1.4, 1.6515151515151516]","[0, 0, 8.0, 2.2222222222222223, 2.8, 0.42857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 0, 23.142857142857142, 4.714285714285714, 0.0, 1.1666666666666667]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.9088471849865956, 1.3753351206434317, 2.25, 5.92063492063492]","[0, 0, 3.552631578947368, 1.4210526315789473, 2.4545454545454546, 0.9382716049382716]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6615384615384614, 1.3043478260869565, 3.9393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.057803468208093, 1.023121387283237, 7.555555555555555, 1.226950354609929]","[0, 1, 2.1951219512195124, 0.8780487804878049, 5.0, 1.3225806451612903]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.267175572519084, 1.1908396946564885, 5.0, 1.0396825396825395]","[0, 0, 5.491525423728814, 1.5762711864406778, 1.4, 1.3111111111111111]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
99,2016-08-16,20160816SSNC0,"[0, 1, 4.714285714285714, 1.4880952380952381, 2.411764705882353, 5.25]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 6.428571428571428, 1.7551020408163265, 1.5217391304347827, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.408163265306122, 1.2551020408163267, 3.411764705882353, 1.5555555555555554]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.2545454545454546, 3.6842105263157894, 5.6410256410256405]","[0, 1, 6.081081081081082, 1.5675675675675675, 1.380952380952381, 1.608695652173913]","[0, 0, 8.0, 2.2222222222222223, 2.8, 0.42857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 1, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9088471849865956, 1.3753351206434317, 2.25, 5.92063492063492]","[0, 0, 3.552631578947368, 1.4210526315789473, 2.4545454545454546, 0.9382716049382716]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6615384615384614, 1.3043478260869565, 3.9393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.057803468208093, 1.023121387283237, 7.555555555555555, 1.226950354609929]","[0, 0, 2.1951219512195124, 0.8780487804878049, 5.0, 1.3225806451612903]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.267175572519084, 1.1908396946564885, 5.0, 1.0396825396825395]","[0, 1, 5.225806451612903, 1.5483870967741935, 1.2727272727272727, 1.2916666666666667]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
100,2016-08-17,20160817SSNC0,"[0, 0, 4.714285714285714, 1.4880952380952381, 2.411764705882353, 5.25]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 6.342281879194631, 1.7516778523489933, 1.4893617021276595, 4.515151515151515]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.408163265306122, 1.2551020408163267, 3.411764705882353, 1.5555555555555554]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.2545454545454546, 3.6842105263157894, 5.6410256410256405]","[0, 0, 6.081081081081082, 1.5675675675675675, 1.380952380952381, 1.608695652173913]","[0, 0, 8.0, 2.2222222222222223, 2.8, 0.42857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9088471849865956, 1.3753351206434317, 2.25, 5.92063492063492]","[1, 0, 3.8571428571428568, 1.4642857142857142, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6615384615384614, 1.3043478260869565, 3.9393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.057803468208093, 1.023121387283237, 7.555555555555555, 1.226950354609929]","[0, 1, 2.109375, 0.8671875, 5.222222222222222, 1.3333333333333333]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.4, 1.2222222222222223, 4.333333333333333, 1.0465116279069768]","[0, 1, 4.984615384615385, 1.523076923076923, 1.3636363636363635, 1.2745098039215688]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
101,2016-08-18,20160818NCWO0,"[0, 1, 4.776923076923077, 1.5, 2.388888888888889, 5.098039215686275]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 6.342281879194631, 1.7516778523489933, 1.4893617021276595, 4.515151515151515]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.408163265306122, 1.2551020408163267, 3.411764705882353, 1.5555555555555554]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.2545454545454546, 3.6842105263157894, 5.6410256410256405]","[0, 1, 6.808695652173912, 1.617391304347826, 1.3636363636363635, 1.5972222222222223]","[0, 0, 8.0, 2.2222222222222223, 2.8, 0.42857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9088471849865956, 1.3753351206434317, 2.25, 5.92063492063492]","[0, 0, 3.8571428571428568, 1.4642857142857142, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.887218045112782, 1.7593984962406015, 1.24, 3.6944444444444446]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.03448275862069, 1.0517241379310345, 7.555555555555555, 1.2083333333333333]","[0, 0, 2.109375, 0.8671875, 5.222222222222222, 1.3333333333333333]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4, 1.2222222222222223, 4.333333333333333, 1.0465116279069768]","[0, 1, 6.6461538461538465, 1.7076923076923076, 1.3636363636363635, 1.2037037037037037]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
102,2016-08-19,20160819NCWO0,"[0, 0, 4.776923076923077, 1.5, 2.388888888888889, 5.098039215686275]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 6.3, 1.76, 1.4583333333333333, 4.3478260869565215]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.408163265306122, 1.2551020408163267, 3.411764705882353, 1.5555555555555554]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.7777777777777777, 1.2098765432098766, 3.7, 5.785714285714286]","[0, 0, 6.808695652173912, 1.617391304347826, 1.3636363636363635, 1.5972222222222223]","[0, 0, 8.0, 2.2222222222222223, 2.8, 0.42857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9088471849865956, 1.3753351206434317, 2.25, 5.92063492063492]","[0, 0, 3.8571428571428568, 1.4642857142857142, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.887218045112782, 1.7593984962406015, 1.24, 3.6944444444444446]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.03448275862069, 1.0517241379310345, 7.555555555555555, 1.2083333333333333]","[0, 0, 2.109375, 0.8671875, 5.222222222222222, 1.3333333333333333]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4, 1.2222222222222223, 4.333333333333333, 1.0465116279069768]","[0, 0, 6.6461538461538465, 1.7076923076923076, 1.3636363636363635, 1.2037037037037037]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
103,2016-08-20,20160820NCOB0,"[0, 0, 4.776923076923077, 1.5, 2.388888888888889, 5.098039215686275]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 6.3, 1.76, 1.4583333333333333, 4.3478260869565215]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.408163265306122, 1.2551020408163267, 3.411764705882353, 1.5555555555555554]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7777777777777777, 1.2098765432098766, 3.7, 5.785714285714286]","[0, 1, 6.639344262295082, 1.5737704918032789, 1.4090909090909092, 1.6266666666666665]","[0, 1, 9.0, 2.3333333333333335, 2.8, 0.4090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.036082474226804, 1.384020618556701, 2.2666666666666666, 5.878787878787879]","[0, 0, 3.8571428571428568, 1.4642857142857142, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.887218045112782, 1.7593984962406015, 1.24, 3.6944444444444446]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.03448275862069, 1.0517241379310345, 7.555555555555555, 1.2083333333333333]","[0, 0, 2.109375, 0.8671875, 5.222222222222222, 1.3333333333333333]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4, 1.2222222222222223, 4.333333333333333, 1.0465116279069768]","[0, 0, 6.6461538461538465, 1.7076923076923076, 1.3636363636363635, 1.2037037037037037]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
104,2016-08-21,20160821NCOB0,"[0, 0, 4.776923076923077, 1.5, 2.388888888888889, 5.098039215686275]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 6.3, 1.76, 1.4583333333333333, 4.3478260869565215]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.741463414634146, 1.3317073170731708, 2.9523809523809526, 1.5891472868217054]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7777777777777777, 1.2098765432098766, 3.7, 5.785714285714286]","[0, 0, 6.639344262295082, 1.5737704918032789, 1.4090909090909092, 1.6266666666666665]","[0, 0, 9.0, 2.3333333333333335, 2.8, 0.4090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.036082474226804, 1.384020618556701, 2.2666666666666666, 5.878787878787879]","[0, 0, 3.8571428571428568, 1.4642857142857142, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.887218045112782, 1.7593984962406015, 1.24, 3.6944444444444446]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.118644067796611, 1.0677966101694916, 7.666666666666667, 1.2040816326530612]","[0, 1, 2.014925373134328, 0.8507462686567164, 5.333333333333333, 1.3535353535353534]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.3309352517985613, 1.20863309352518, 4.1875, 1.053030303030303]","[0, 0, 6.6461538461538465, 1.7076923076923076, 1.3636363636363635, 1.2037037037037037]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
105,2016-08-23,20160823HTNC0,"[0, 0, 4.776923076923077, 1.5, 2.388888888888889, 5.098039215686275]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 6.3, 1.76, 1.4583333333333333, 4.3478260869565215]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.741463414634146, 1.3317073170731708, 2.9523809523809526, 1.5891472868217054]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7777777777777777, 1.2098765432098766, 3.7, 5.785714285714286]","[0, 1, 7.2439024390243905, 1.6341463414634145, 1.2916666666666667, 1.5769230769230769]","[0, 1, 9.0, 2.3636363636363638, 2.2857142857142856, 0.4782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.036082474226804, 1.384020618556701, 2.2666666666666666, 5.878787878787879]","[1, 0, 3.545454545454546, 1.5151515151515151, 1.6, 1.1379310344827587]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.456521739130435, 1.891304347826087, 1.0689655172413792, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.118644067796611, 1.0677966101694916, 7.666666666666667, 1.2040816326530612]","[0, 0, 2.014925373134328, 0.8507462686567164, 5.333333333333333, 1.3535353535353534]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3309352517985613, 1.20863309352518, 4.1875, 1.053030303030303]","[0, 0, 6.6461538461538465, 1.7076923076923076, 1.3636363636363635, 1.2037037037037037]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
106,2016-08-24,20160824HTNC0,"[1, 0, 4.722433460076045, 1.4828897338403042, 2.388888888888889, 4.87037037037037]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 6.237623762376238, 1.7425742574257426, 1.4583333333333333, 4.208333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.741463414634146, 1.3317073170731708, 2.9523809523809526, 1.5891472868217054]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7777777777777777, 1.2098765432098766, 3.7, 5.785714285714286]","[0, 0, 7.2439024390243905, 1.6341463414634145, 1.2916666666666667, 1.5769230769230769]","[0, 0, 9.0, 2.3636363636363638, 2.2857142857142856, 0.4782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.036082474226804, 1.384020618556701, 2.2666666666666666, 5.878787878787879]","[0, 0, 3.545454545454546, 1.5151515151515151, 1.6, 1.1379310344827587]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.456521739130435, 1.891304347826087, 1.0689655172413792, 3.5384615384615383]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.05, 1.05, 7.666666666666667, 1.2]","[0, 1, 1.9285714285714284, 0.8142857142857143, 5.666666666666667, 1.3725490196078431]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3309352517985613, 1.20863309352518, 4.1875, 1.053030303030303]","[0, 0, 6.6461538461538465, 1.7076923076923076, 1.3636363636363635, 1.2037037037037037]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
107,2016-08-25,20160825NCHH0,"[0, 0, 4.722433460076045, 1.4828897338403042, 2.388888888888889, 4.87037037037037]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 6.237623762376238, 1.7425742574257426, 1.4583333333333333, 4.208333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.741463414634146, 1.3317073170731708, 2.9523809523809526, 1.5891472868217054]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.438202247191011, 1.1910112359550562, 3.6666666666666665, 5.933333333333334]","[0, 0, 7.2439024390243905, 1.6341463414634145, 1.2916666666666667, 1.5769230769230769]","[0, 0, 9.0, 2.3636363636363638, 2.2857142857142856, 0.4782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 0.0, 0.8181818181818182, 2.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.036082474226804, 1.384020618556701, 2.2666666666666666, 5.878787878787879]","[0, 0, 3.545454545454546, 1.5151515151515151, 1.6, 1.1379310344827587]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 3.5999999999999996, 1.0, 0.8333333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.05, 1.05, 7.666666666666667, 1.2]","[0, 0, 1.9285714285714284, 0.8142857142857143, 5.666666666666667, 1.3725490196078431]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3309352517985613, 1.20863309352518, 4.1875, 1.053030303030303]","[0, 0, 6.6461538461538465, 1.7076923076923076, 1.3636363636363635, 1.2037037037037037]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
