,date,game_key,이재학,김건태,윤지웅,노성호,이민호,윤강민,장현식,임정호,박진우,배재환,홍성무,구창모,이우석,최성영,정수민,소이현,김영규,버틀러,루친스키,프리드릭,송명기,전사민,배민서,최재익,김진성,원종현,유원상,임창민,민태호,강윤구
95,2019-07-27,20190727NCWO0,"[0, 0, 4.2304147465437785, 1.3133640552995391, 2.5238095238095237, 5.564102564102564]","[0, 0, 5.126582278481013, 1.2911392405063291, 2.125, 1.196969696969697]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.015822784810126, 1.2721518987341773, 2.6, 5.5438596491228065]","[0, 0, 3.491379310344828, 1.5, 2.0416666666666665, 0.9206349206349206]","[0, 0, 9.0, 2.5, 0.5, 1.0]","[1, 0, 2.0213903743315504, 1.0427807486631016, 3.2083333333333335, 4.4523809523809526]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.4615384615384612, 1.6153846153846154, 1.44, 2.6]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.364285714285714, 1.9500000000000002, 1.1481481481481481, 2.5925925925925926]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.5786516853932584, 1.095505617977528, 2.689655172413793, 6.245614035087719]","[0, 0, 7.2, 2.0, 2.3333333333333335, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.450549450549451, 1.3186813186813187, 1.8461538461538463, 0.9784946236559139]","[0, 0, 3.1239669421487606, 1.140495867768595, 3.0, 1.0341880341880343]","[0, 1, 4.821428571428571, 1.3928571428571428, 2.3333333333333335, 1.5555555555555556]","[0, 0, 0.0, 3.0, 0.5, 0.3333333333333333]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 5.75, 1.8611111111111112, 1.1304347826086956, 0.8372093023255814]"
96,2019-07-28,20190728NCWO0,"[0, 0, 4.2304147465437785, 1.3133640552995391, 2.5238095238095237, 5.564102564102564]","[0, 0, 5.126582278481013, 1.2911392405063291, 2.125, 1.196969696969697]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.015822784810126, 1.2721518987341773, 2.6, 5.5438596491228065]","[0, 0, 3.491379310344828, 1.5, 2.0416666666666665, 0.9206349206349206]","[0, 0, 9.0, 2.5, 0.5, 1.0]","[0, 0, 2.0213903743315504, 1.0427807486631016, 3.2083333333333335, 4.4523809523809526]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.4615384615384612, 1.6153846153846154, 1.44, 2.6]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.319148936170213, 1.9361702127659575, 1.1851851851851851, 2.473684210526316]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.5786516853932584, 1.095505617977528, 2.689655172413793, 6.245614035087719]","[1, 0, 6.545454545454546, 1.6363636363636365, 2.8, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.308510638297872, 1.3085106382978724, 2.0, 0.9791666666666666]","[0, 0, 3.1239669421487606, 1.140495867768595, 3.0, 1.0341880341880343]","[0, 0, 4.821428571428571, 1.3928571428571428, 2.3333333333333335, 1.5555555555555556]","[0, 0, 0.0, 3.0, 0.5, 0.3333333333333333]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 5.75, 1.8611111111111112, 1.1304347826086956, 0.8372093023255814]"
97,2019-07-30,20190730OBNC0,"[1, 0, 4.101265822784811, 1.2911392405063291, 2.6363636363636362, 5.642857142857143]","[0, 0, 5.126582278481013, 1.2911392405063291, 2.125, 1.196969696969697]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.015822784810126, 1.2721518987341773, 2.6, 5.5438596491228065]","[0, 0, 3.491379310344828, 1.5, 2.0416666666666665, 0.9206349206349206]","[0, 0, 9.0, 2.5, 0.5, 1.0]","[0, 0, 2.0213903743315504, 1.0427807486631016, 3.2083333333333335, 4.4523809523809526]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.4615384615384612, 1.6153846153846154, 1.44, 2.6]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.1875, 1.8958333333333333, 1.2222222222222223, 2.4]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.5786516853932584, 1.095505617977528, 2.689655172413793, 6.245614035087719]","[0, 0, 6.545454545454546, 1.6363636363636365, 2.8, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 0, 3.1239669421487606, 1.140495867768595, 3.0, 1.0341880341880343]","[0, 1, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 0, 0.0, 3.0, 0.5, 0.3333333333333333]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 5.594594594594595, 1.837837837837838, 1.173913043478261, 0.8409090909090909]"
98,2019-07-31,20190731OBNC0,"[0, 0, 4.101265822784811, 1.2911392405063291, 2.6363636363636362, 5.642857142857143]","[0, 1, 4.939024390243902, 1.2439024390243902, 2.125, 1.1884057971014492]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.965625, 1.2562499999999999, 2.64, 5.333333333333334]","[0, 0, 3.491379310344828, 1.5, 2.0416666666666665, 0.9206349206349206]","[0, 0, 9.0, 2.5, 0.5, 1.0]","[0, 0, 2.0213903743315504, 1.0427807486631016, 3.2083333333333335, 4.4523809523809526]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[1, 0, 3.375, 1.575, 1.52, 2.5]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.1875, 1.8958333333333333, 1.2222222222222223, 2.4]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.5786516853932584, 1.095505617977528, 2.689655172413793, 6.245614035087719]","[0, 0, 6.545454545454546, 1.6363636363636365, 2.8, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 1, 3.0, 1.119047619047619, 3.076923076923077, 1.05]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 1, 0.0, 3.0, 0.5, 0.3333333333333333]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 5.447368421052631, 1.7894736842105263, 1.2173913043478262, 0.8444444444444444]"
99,2019-08-01,20190801OBNC0,"[0, 0, 4.101265822784811, 1.2911392405063291, 2.6363636363636362, 5.642857142857143]","[0, 1, 4.764705882352941, 1.2352941176470589, 2.111111111111111, 1.1805555555555556]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9287925696594423, 1.263157894736842, 2.64, 5.126984126984127]","[0, 0, 3.491379310344828, 1.5, 2.0416666666666665, 0.9206349206349206]","[0, 0, 9.0, 2.5, 0.5, 1.0]","[0, 0, 2.0213903743315504, 1.0427807486631016, 3.2083333333333335, 4.4523809523809526]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.375, 1.575, 1.52, 2.5]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.061224489795919, 1.8775510204081634, 1.2142857142857142, 2.3333333333333335]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[1, 0, 2.765498652291105, 1.1159029649595686, 2.8620689655172415, 6.183333333333334]","[0, 0, 6.545454545454546, 1.6363636363636365, 2.8, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 1, 3.13953488372093, 1.186046511627907, 2.6666666666666665, 1.048780487804878]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 1, 0.0, 1.7142857142857142, 0.5, 0.4666666666666667]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 5.3076923076923075, 1.7435897435897436, 1.2608695652173914, 0.8478260869565217]"
100,2019-08-03,20190803NCHT0,"[0, 0, 4.101265822784811, 1.2911392405063291, 2.6363636363636362, 5.642857142857143]","[0, 1, 5.023255813953488, 1.255813953488372, 2.2222222222222223, 1.1466666666666667]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9287925696594423, 1.263157894736842, 2.64, 5.126984126984127]","[0, 1, 3.403361344537815, 1.512605042016807, 1.9230769230769231, 0.9224806201550387]","[0, 1, 8.1, 2.25, 0.5, 0.9523809523809524]","[1, 0, 2.370731707317073, 1.0975609756097562, 2.892857142857143, 4.555555555555555]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.375, 1.575, 1.52, 2.5]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.244897959183674, 1.9183673469387754, 1.1724137931034482, 2.227272727272727]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.765498652291105, 1.1159029649595686, 2.8620689655172415, 6.183333333333334]","[0, 0, 6.545454545454546, 1.6363636363636365, 2.8, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 0, 3.13953488372093, 1.186046511627907, 2.6666666666666665, 1.048780487804878]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 0, 0.0, 1.7142857142857142, 0.5, 0.4666666666666667]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 5.3076923076923075, 1.7435897435897436, 1.2608695652173914, 0.8478260869565217]"
101,2019-08-04,20190804NCHT0,"[0, 0, 4.101265822784811, 1.2911392405063291, 2.6363636363636362, 5.642857142857143]","[0, 0, 5.023255813953488, 1.255813953488372, 2.2222222222222223, 1.1466666666666667]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9287925696594423, 1.263157894736842, 2.64, 5.126984126984127]","[0, 0, 3.403361344537815, 1.512605042016807, 1.9230769230769231, 0.9224806201550387]","[0, 0, 8.1, 2.25, 0.5, 0.9523809523809524]","[0, 0, 2.370731707317073, 1.0975609756097562, 2.892857142857143, 4.555555555555555]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.375, 1.575, 1.52, 2.5]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.244897959183674, 1.9183673469387754, 1.1724137931034482, 2.227272727272727]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.765498652291105, 1.1159029649595686, 2.8620689655172415, 6.183333333333334]","[1, 0, 4.0, 1.2222222222222223, 3.8, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 0, 3.13953488372093, 1.186046511627907, 2.6666666666666665, 1.048780487804878]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 0, 0.0, 1.7142857142857142, 0.5, 0.4666666666666667]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 5.3076923076923075, 1.7435897435897436, 1.2608695652173914, 0.8478260869565217]"
102,2019-08-07,20190807SSNC0,"[1, 0, 4.235294117647059, 1.2941176470588236, 2.608695652173913, 5.666666666666667]","[0, 1, 4.853932584269662, 1.247191011235955, 2.0, 1.141025641025641]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8571428571428568, 1.2401215805471124, 2.64, 4.984848484848485]","[0, 1, 3.319672131147541, 1.4754098360655739, 1.9230769230769231, 0.9242424242424242]","[0, 0, 8.1, 2.25, 0.5, 0.9523809523809524]","[0, 0, 2.370731707317073, 1.0975609756097562, 2.892857142857143, 4.555555555555555]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.375, 1.575, 1.52, 2.5]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.244897959183674, 1.9183673469387754, 1.1724137931034482, 2.227272727272727]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.765498652291105, 1.1159029649595686, 2.8620689655172415, 6.183333333333334]","[0, 0, 4.0, 1.2222222222222223, 3.8, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 1, 3.091603053435114, 1.1908396946564885, 2.6666666666666665, 1.0396825396825395]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 1, 0.0, 1.7999999999999998, 0.25, 0.5555555555555556]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 5.538461538461538, 1.7692307692307692, 1.2608695652173914, 0.8297872340425532]"
103,2019-08-08,20190808LGNC0,"[0, 0, 4.235294117647059, 1.2941176470588236, 2.608695652173913, 5.666666666666667]","[0, 0, 4.853932584269662, 1.247191011235955, 2.0, 1.141025641025641]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2401215805471124, 2.64, 4.984848484848485]","[0, 0, 3.319672131147541, 1.4754098360655739, 1.9230769230769231, 0.9242424242424242]","[0, 1, 7.043478260869565, 2.0869565217391304, 0.8333333333333334, 0.9583333333333334]","[0, 0, 2.370731707317073, 1.0975609756097562, 2.892857142857143, 4.555555555555555]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.375, 1.575, 1.52, 2.5]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.12, 1.88, 1.1724137931034482, 2.1739130434782608]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[1, 0, 2.61734693877551, 1.1020408163265307, 2.870967741935484, 6.222222222222221]","[0, 0, 4.0, 1.2222222222222223, 3.8, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 0, 3.091603053435114, 1.1908396946564885, 2.6666666666666665, 1.0396825396825395]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 0, 0.0, 1.7999999999999998, 0.25, 0.5555555555555556]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 5.538461538461538, 1.7692307692307692, 1.2608695652173914, 0.8297872340425532]"
104,2019-08-09,20190809LGNC0,"[0, 0, 4.235294117647059, 1.2941176470588236, 2.608695652173913, 5.666666666666667]","[0, 1, 4.695652173913043, 1.2391304347826086, 1.9090909090909092, 1.1358024691358024]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2401215805471124, 2.64, 4.984848484848485]","[0, 1, 3.2399999999999998, 1.4400000000000002, 1.9230769230769231, 0.9259259259259258]","[0, 1, 6.230769230769231, 2.076923076923077, 0.8333333333333334, 0.9629629629629629]","[0, 0, 2.370731707317073, 1.0975609756097562, 2.892857142857143, 4.555555555555555]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[1, 0, 3.272727272727273, 1.5909090909090908, 1.3448275862068966, 2.588235294117647]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.12, 1.88, 1.1724137931034482, 2.1739130434782608]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.61734693877551, 1.1020408163265307, 2.870967741935484, 6.222222222222221]","[0, 0, 4.0, 1.2222222222222223, 3.8, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 1, 2.9779411764705883, 1.1691176470588234, 2.8666666666666667, 1.054263565891473]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 1, 0.0, 1.9090909090909092, 0.25, 0.5238095238095238]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 5.4, 1.75, 1.3043478260869565, 0.8333333333333334]"
105,2019-08-10,20190810LTNC0,"[0, 0, 4.235294117647059, 1.2941176470588236, 2.608695652173913, 5.666666666666667]","[0, 0, 4.695652173913043, 1.2391304347826086, 1.9090909090909092, 1.1358024691358024]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.7880597014925375, 1.226865671641791, 2.576923076923077, 4.855072463768116]","[0, 0, 3.2399999999999998, 1.4400000000000002, 1.9230769230769231, 0.9259259259259258]","[0, 0, 6.230769230769231, 2.076923076923077, 0.8333333333333334, 0.9629629629629629]","[1, 0, 2.8617511520737327, 1.175115207373272, 2.9310344827586206, 4.520833333333333]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.272727272727273, 1.5909090909090908, 1.3448275862068966, 2.588235294117647]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.0, 1.8431372549019607, 1.1724137931034482, 2.125]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.61734693877551, 1.1020408163265307, 2.870967741935484, 6.222222222222221]","[0, 0, 4.0, 1.2222222222222223, 3.8, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 1, 3.1532846715328464, 1.248175182481752, 2.75, 1.0378787878787878]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 0, 0.0, 1.9090909090909092, 0.25, 0.5238095238095238]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 5.4, 1.75, 1.3043478260869565, 0.8333333333333334]"
106,2019-08-11,20190811LTNC0,"[0, 0, 4.235294117647059, 1.2941176470588236, 2.608695652173913, 5.666666666666667]","[0, 0, 4.695652173913043, 1.2391304347826086, 1.9090909090909092, 1.1358024691358024]","[0, 0, 5.25, 1.5, 2.0, 1.0]","[0, 0, 5.4, 1.7999999999999998, 1.0, 0.8333333333333334]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 7.7142857142857135, 2.142857142857143, 0.8, 1.75]","[0, 0, 3.8571428571428568, 1.3333333333333333, 2.25, 1.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7880597014925375, 1.226865671641791, 2.576923076923077, 4.855072463768116]","[0, 0, 3.2399999999999998, 1.4400000000000002, 1.9230769230769231, 0.9259259259259258]","[0, 1, 5.785714285714286, 1.9285714285714284, 1.1666666666666667, 0.9333333333333333]","[0, 0, 2.8617511520737327, 1.175115207373272, 2.9310344827586206, 4.520833333333333]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 3.272727272727273, 1.5909090909090908, 1.3448275862068966, 2.588235294117647]","[0, 0, 10.8, 2.25, 0.42857142857142855, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.311688311688312, 1.87012987012987, 1.1333333333333333, 2.0533333333333332]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 2.61734693877551, 1.1020408163265307, 2.870967741935484, 6.222222222222221]","[1, 0, 3.1153846153846154, 1.0, 3.6666666666666665, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.175257731958763, 1.268041237113402, 2.076923076923077, 0.9797979797979799]","[0, 0, 3.1532846715328464, 1.248175182481752, 2.75, 1.0378787878787878]","[0, 0, 4.7368421052631575, 1.368421052631579, 2.3333333333333335, 1.4615384615384615]","[0, 1, 0.0, 1.7142857142857142, 0.2, 0.5833333333333334]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 5.4, 1.75, 1.3043478260869565, 0.8333333333333334]"
