,date,game_key,이승현,김대우,임현준,이수민,정광운,홍정우,최충연,김승현,임대한,문용익,최지광,장지훈,김시현,김윤수,양창섭,최채흥,김용하,김태우,맥과이어,오상민,헤일리,라이블리,원태인,우규민,윤성환,오승환,한기주,백정현,장필준,정인욱,권오준
99,2019-08-01,20190801LTSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 4.647540983606557, 1.180327868852459, 3.0, 1.564102564102564]","[0, 1, 2.7613636363636367, 1.090909090909091, 3.7142857142857144, 0.5866666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 8.28409090909091, 2.284090909090909, 1.1724137931034482, 1.0864197530864197]","[0, 1, 11.368421052631579, 2.0526315789473686, 0.6, 0.7037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.513698630136986, 1.4794520547945207, 1.6071428571428572, 1.1587301587301586]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 1, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 0.0, 0.8999999999999999, 0.3333333333333333, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.4833333333333334, 2.5714285714285716, 3.1578947368421053]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8601694915254234, 1.2203389830508473, 2.0, 4.140350877192983]","[0, 0, 2.5384615384615383, 1.1025641025641026, 4.333333333333333, 1.0833333333333333]","[0, 0, 4.483394833948339, 1.3948339483394834, 1.4333333333333333, 5.645833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.785953177257525, 1.3846153846153846, 1.7666666666666666, 5.537037037037037]","[0, 0, 4.05, 1.4142857142857144, 1.608695652173913, 1.1382113821138211]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5816326530612246, 1.2244897959183674, 1.9090909090909092, 1.0208333333333333]"
100,2019-08-03,20190803SSLG0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 4.752, 1.1760000000000002, 3.0, 1.5432098765432098]","[0, 1, 2.67032967032967, 1.054945054945055, 3.7142857142857144, 0.5947712418300654]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 8.28409090909091, 2.284090909090909, 1.1724137931034482, 1.0864197530864197]","[0, 0, 11.368421052631579, 2.0526315789473686, 0.6, 0.7037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.4429530201342287, 1.4496644295302015, 1.6071428571428572, 1.1550387596899225]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 0.0, 0.8999999999999999, 0.3333333333333333, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.4833333333333334, 2.5714285714285716, 3.1578947368421053]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.9763779527559056, 1.216535433070866, 1.9615384615384615, 4.233333333333333]","[0, 0, 2.5384615384615383, 1.1025641025641026, 4.333333333333333, 1.0833333333333333]","[0, 0, 4.483394833948339, 1.3948339483394834, 1.4333333333333333, 5.645833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.785953177257525, 1.3846153846153846, 1.7666666666666666, 5.537037037037037]","[0, 1, 3.9375000000000004, 1.375, 1.6521739130434783, 1.1428571428571428]","[0, 1, 0, 0, 0, 0]","[0, 1, 3.4752475247524752, 1.217821782178218, 2.0, 1.02020202020202]"
101,2019-08-04,20190804SSLG0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 4.752, 1.1760000000000002, 3.0, 1.5432098765432098]","[0, 0, 2.67032967032967, 1.054945054945055, 3.7142857142857144, 0.5947712418300654]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 8.28409090909091, 2.284090909090909, 1.1724137931034482, 1.0864197530864197]","[0, 0, 11.368421052631579, 2.0526315789473686, 0.6, 0.7037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4429530201342287, 1.4496644295302015, 1.6071428571428572, 1.1550387596899225]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 0.0, 0.8999999999999999, 0.3333333333333333, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.4833333333333334, 2.5714285714285716, 3.1578947368421053]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9763779527559056, 1.216535433070866, 1.9615384615384615, 4.233333333333333]","[0, 1, 2.4749999999999996, 1.1, 4.5, 1.0810810810810811]","[1, 0, 4.421602787456446, 1.4216027874564459, 1.4242424242424243, 5.627450980392157]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.785953177257525, 1.3846153846153846, 1.7666666666666666, 5.537037037037037]","[0, 1, 4.040816326530612, 1.3877551020408163, 1.6956521739130435, 1.1395348837209303]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4752475247524752, 1.217821782178218, 2.0, 1.02020202020202]"
102,2019-08-07,20190807SSNC0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 4.752, 1.1760000000000002, 3.0, 1.5432098765432098]","[0, 0, 2.67032967032967, 1.054945054945055, 3.7142857142857144, 0.5947712418300654]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 8.28409090909091, 2.284090909090909, 1.1724137931034482, 1.0864197530864197]","[0, 0, 11.368421052631579, 2.0526315789473686, 0.6, 0.7037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.7549668874172184, 1.4900662251655628, 1.5862068965517242, 1.143939393939394]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 0.0, 0.8999999999999999, 0.3333333333333333, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.4833333333333334, 2.5714285714285716, 3.1578947368421053]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9763779527559056, 1.216535433070866, 1.9615384615384615, 4.233333333333333]","[0, 1, 2.4146341463414633, 1.0731707317073171, 4.666666666666667, 1.0789473684210527]","[0, 0, 4.421602787456446, 1.4216027874564459, 1.4242424242424243, 5.627450980392157]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.8, 1.4190476190476191, 1.75, 5.526315789473684]","[0, 1, 3.96, 1.38, 1.6956521739130435, 1.1363636363636365]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4752475247524752, 1.217821782178218, 2.0, 1.02020202020202]"
103,2019-08-08,20190808LTSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 4.752, 1.2000000000000002, 2.727272727272727, 1.488095238095238]","[0, 0, 2.67032967032967, 1.054945054945055, 3.7142857142857144, 0.5947712418300654]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 8.28409090909091, 2.284090909090909, 1.1724137931034482, 1.0864197530864197]","[0, 1, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7549668874172184, 1.4900662251655628, 1.5862068965517242, 1.143939393939394]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 0.0, 0.8999999999999999, 0.3333333333333333, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.370967741935484, 1.5483870967741935, 2.5, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9763779527559056, 1.216535433070866, 1.9615384615384615, 4.233333333333333]","[0, 0, 2.4146341463414633, 1.0731707317073171, 4.666666666666667, 1.0789473684210527]","[0, 0, 4.421602787456446, 1.4216027874564459, 1.4242424242424243, 5.627450980392157]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8, 1.4190476190476191, 1.75, 5.526315789473684]","[0, 0, 3.96, 1.38, 1.6956521739130435, 1.1363636363636365]","[0, 1, 0.0, 0.5, 1, 2.0]","[0, 1, 4.153846153846154, 1.2692307692307694, 2.0, 1.0196078431372548]"
104,2019-08-09,20190809LTSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 4.752, 1.2000000000000002, 2.727272727272727, 1.488095238095238]","[0, 1, 2.5851063829787235, 1.0851063829787235, 3.857142857142857, 0.6025641025641025]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 1, 8.1, 2.3333333333333335, 1.1333333333333333, 1.0714285714285714]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9078947368421053, 1.5, 1.6206896551724137, 1.1259259259259258]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 0.0, 0.8999999999999999, 0.3333333333333333, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.370967741935484, 1.5483870967741935, 2.5, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.6206896551724137, 1.2873563218390804, 1.8, 4.142857142857143]","[0, 0, 2.4146341463414633, 1.0731707317073171, 4.666666666666667, 1.0789473684210527]","[0, 0, 4.421602787456446, 1.4216027874564459, 1.4242424242424243, 5.627450980392157]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8, 1.4190476190476191, 1.75, 5.526315789473684]","[0, 0, 3.96, 1.38, 1.6956521739130435, 1.1363636363636365]","[0, 0, 0.0, 0.5, 1, 2.0]","[0, 0, 4.153846153846154, 1.2692307692307694, 2.0, 1.0196078431372548]"
105,2019-08-10,20190810HTSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 4.534351145038168, 1.1908396946564885, 2.8181818181818183, 1.5057471264367814]","[0, 0, 2.5851063829787235, 1.0851063829787235, 3.857142857142857, 0.6025641025641025]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 8.1, 2.3333333333333335, 1.1333333333333333, 1.0714285714285714]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.6206896551724137, 1.1259259259259258]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 0.0, 0.8999999999999999, 0.3333333333333333, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.370967741935484, 1.5483870967741935, 2.5, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6206896551724137, 1.2873563218390804, 1.8, 4.142857142857143]","[0, 0, 2.4146341463414633, 1.0731707317073171, 4.666666666666667, 1.0789473684210527]","[1, 0, 4.207792207792208, 1.4025974025974026, 1.4411764705882353, 5.703703703703704]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8, 1.4190476190476191, 1.75, 5.526315789473684]","[0, 0, 3.96, 1.38, 1.6956521739130435, 1.1363636363636365]","[0, 1, 0.0, 0.3333333333333333, 1, 1.5]","[0, 1, 4.037383177570093, 1.2336448598130842, 2.1818181818181817, 1.019047619047619]"
106,2019-08-11,20190811HTSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 4.534351145038168, 1.1908396946564885, 2.8181818181818183, 1.5057471264367814]","[0, 1, 2.5051546391752577, 1.0515463917525771, 3.857142857142857, 0.6100628930817611]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 8.1, 2.3333333333333335, 1.1333333333333333, 1.0714285714285714]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8322580645161293, 1.5096774193548388, 1.6, 1.1231884057971013]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[1, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.370967741935484, 1.5483870967741935, 2.5, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6206896551724137, 1.2873563218390804, 1.8, 4.142857142857143]","[0, 1, 2.302325581395349, 1.069767441860465, 4.285714285714286, 1.1025641025641026]","[0, 0, 4.207792207792208, 1.4025974025974026, 1.4411764705882353, 5.703703703703704]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8, 1.4190476190476191, 1.75, 5.526315789473684]","[0, 1, 3.8322580645161293, 1.335483870967742, 1.6956521739130435, 1.1481481481481481]","[0, 1, 0.0, 0.42857142857142855, 2, 1.5555555555555556]","[0, 0, 4.037383177570093, 1.2336448598130842, 2.1818181818181817, 1.019047619047619]"
107,2019-08-13,20190813SSSK0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 4.432835820895522, 1.1865671641791045, 2.8181818181818183, 1.4888888888888887]","[0, 1, 2.727272727272727, 1.0606060606060606, 3.375, 0.6111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 8.1, 2.3333333333333335, 1.1333333333333333, 1.0714285714285714]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8322580645161293, 1.5096774193548388, 1.6, 1.1231884057971013]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.370967741935484, 1.5483870967741935, 2.5, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[1, 0, 0, 0, 0, 0]","[0, 0, 3.6206896551724137, 1.2873563218390804, 1.8, 4.142857142857143]","[0, 0, 2.302325581395349, 1.069767441860465, 4.285714285714286, 1.1025641025641026]","[0, 0, 4.207792207792208, 1.4025974025974026, 1.4411764705882353, 5.703703703703704]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8, 1.4190476190476191, 1.75, 5.526315789473684]","[0, 0, 3.8322580645161293, 1.335483870967742, 1.6956521739130435, 1.1481481481481481]","[0, 0, 0.0, 0.42857142857142855, 2, 1.5555555555555556]","[0, 1, 4.418181818181818, 1.2545454545454546, 2.1818181818181817, 1.0185185185185184]"
108,2019-08-16,20190816SSKT0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 4.335766423357664, 1.1605839416058394, 2.909090909090909, 1.4731182795698925]","[0, 0, 2.727272727272727, 1.0606060606060606, 3.375, 0.6111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 1, 7.755319148936171, 2.2340425531914896, 1.2333333333333334, 1.0804597701149425]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.7358490566037736, 1.509433962264151, 1.5806451612903225, 1.127659574468085]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.370967741935484, 1.5483870967741935, 2.5, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6206896551724137, 1.2873563218390804, 1.8, 4.142857142857143]","[0, 0, 2.302325581395349, 1.069767441860465, 4.285714285714286, 1.1025641025641026]","[1, 0, 4.333333333333333, 1.4351851851851851, 1.4054054054054055, 5.684210526315789]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8, 1.4190476190476191, 1.75, 5.526315789473684]","[0, 0, 3.8322580645161293, 1.335483870967742, 1.6956521739130435, 1.1481481481481481]","[0, 1, 0.0, 0.5625, 2, 1.3333333333333333]","[0, 1, 4.300884955752212, 1.2477876106194692, 2.1818181818181817, 1.018018018018018]"
109,2019-08-17,20190817LGSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 4.335766423357664, 1.1605839416058394, 2.909090909090909, 1.4731182795698925]","[0, 0, 2.727272727272727, 1.0606060606060606, 3.375, 0.6111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 7.755319148936171, 2.2340425531914896, 1.2333333333333334, 1.0804597701149425]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7358490566037736, 1.509433962264151, 1.5806451612903225, 1.127659574468085]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.370967741935484, 1.5483870967741935, 2.5, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6206896551724137, 1.2873563218390804, 1.8, 4.142857142857143]","[0, 1, 2.25, 1.0454545454545454, 4.428571428571429, 1.1]","[0, 0, 4.333333333333333, 1.4351851851851851, 1.4054054054054055, 5.684210526315789]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.566765578635015, 1.3976261127596439, 1.6111111111111112, 5.616666666666666]","[0, 1, 3.7125000000000004, 1.36875, 1.6666666666666667, 1.1594202898550725]","[0, 0, 0.0, 0.5625, 2, 1.3333333333333333]","[0, 0, 4.300884955752212, 1.2477876106194692, 2.1818181818181817, 1.018018018018018]"
110,2019-08-18,20190818LGSS0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 1, 4.242857142857143, 1.1571428571428573, 2.75, 1.4583333333333333]","[0, 1, 2.6470588235294117, 1.0294117647058822, 3.375, 0.6181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 1, 7.438775510204081, 2.173469387755102, 1.2666666666666666, 1.0888888888888888]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7358490566037736, 1.509433962264151, 1.5806451612903225, 1.127659574468085]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.834170854271356, 1.5829145728643217, 2.727272727272727, 3.1587301587301586]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6206896551724137, 1.2873563218390804, 1.8, 4.142857142857143]","[0, 0, 2.25, 1.0454545454545454, 4.428571428571429, 1.1]","[0, 0, 4.333333333333333, 1.4351851851851851, 1.4054054054054055, 5.684210526315789]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.566765578635015, 1.3976261127596439, 1.6111111111111112, 5.616666666666666]","[0, 0, 3.7125000000000004, 1.36875, 1.6666666666666667, 1.1594202898550725]","[0, 1, 7.105263157894736, 1.2631578947368423, 3.0, 1.2666666666666666]","[0, 1, 4.189655172413794, 1.267241379310345, 2.272727272727273, 1.0175438596491226]"
111,2019-08-20,20190820SSHH0,"[0, 0, 1.981651376146789, 1.0458715596330275, 2.8181818181818183, 1.101010101010101]","[0, 0, 4.242857142857143, 1.1571428571428573, 2.75, 1.4583333333333333]","[0, 0, 2.6470588235294117, 1.0294117647058822, 3.375, 0.6181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 20.25, 3.0, 1.0, 0.6666666666666666]","[0, 0, 7.438775510204081, 2.173469387755102, 1.2666666666666666, 1.0888888888888888]","[0, 0, 8.678571428571429, 1.7142857142857142, 0.5, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7358490566037736, 1.509433962264151, 1.5806451612903225, 1.127659574468085]","[0, 0, 9.0, 2.75, 2.0, 0.8]","[0, 0, 5.785714285714286, 2.142857142857143, 2.0, 0.9333333333333333]","[0, 0, 4.5, 1.5, 0.7142857142857143, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.834170854271356, 1.5829145728643217, 2.727272727272727, 3.1587301587301586]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56797583081571, 1.6132930513595167, 1.5555555555555556, 5.516666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.357976653696498, 1.4241245136186769, 2.4411764705882355, 4.7592592592592595]","[1, 0, 7.2, 1.8, 2.25, 5.0]","[0, 0, 3.6206896551724137, 1.2873563218390804, 1.8, 4.142857142857143]","[0, 0, 2.25, 1.0454545454545454, 4.428571428571429, 1.1]","[0, 0, 4.333333333333333, 1.4351851851851851, 1.4054054054054055, 5.684210526315789]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.566765578635015, 1.3976261127596439, 1.6111111111111112, 5.616666666666666]","[0, 0, 3.7125000000000004, 1.36875, 1.6666666666666667, 1.1594202898550725]","[0, 0, 7.105263157894736, 1.2631578947368423, 3.0, 1.2666666666666666]","[0, 0, 4.189655172413794, 1.267241379310345, 2.272727272727273, 1.0175438596491226]"
