,date,game_key,정대현,최원재,채선관,고영표,심재민,류희운,안상빈,홍성무,김민수,엄상백,이창재,정성곤,주권,김재윤,조무근,피어밴드,피노,한승지,박세진,마리몬,로위,서의태,밴와트,최대성,홍성용,윤근영,장시환,이상화,배우열,김사율
124,2016-09-10,20160910HTKT0,"[0, 0, 6.428571428571428, 1.7, 1.2571428571428571, 4.375]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.68, 1.42, 3.8666666666666667, 1.1363636363636365]","[0, 0, 5.286713286713287, 1.7202797202797204, 1.0909090909090908, 0.8993710691823898]","[0, 0, 18.0, 2.3333333333333335, 1.0, 1.5]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 6.85945945945946, 1.9297297297297298, 1.4411764705882353, 1.5416666666666665]","[0, 0, 4.821428571428571, 1.4732142857142856, 3.0, 0.910569105691057]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.350609756097561, 1.5640243902439026, 1.457142857142857, 4.555555555555555]","[0, 1, 5.086956521739131, 1.434782608695652, 4.538461538461538, 1.0454545454545454]","[0, 1, 9.378947368421054, 2.305263157894737, 0.9583333333333334, 0.9895833333333334]","[1, 0, 3.8863636363636367, 1.4772727272727273, 2.4615384615384617, 6.285714285714286]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 8.1, 2.13, 1.68, 4.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.124645892351275, 1.5552407932011332, 1.8333333333333333, 5.115942028985508]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.26271186440678, 1.7542372881355932, 1.8, 0.7023809523809524]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.0, 1.7638888888888888, 1.625, 1.945945945945946]","[0, 0, 8.4375, 1.8375, 3.142857142857143, 2.2222222222222223]","[0, 0, 2.967032967032967, 1.2527472527472527, 2.0, 1.2133333333333334]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
125,2016-09-11,20160911HTKT0,"[1, 0, 7.409302325581396, 1.786046511627907, 1.3142857142857143, 4.215686274509804]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.04, 1.44, 3.8666666666666667, 1.1111111111111112]","[0, 0, 5.286713286713287, 1.7202797202797204, 1.0909090909090908, 0.8993710691823898]","[0, 0, 18.0, 2.3333333333333335, 1.0, 1.5]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 6.85945945945946, 1.9297297297297298, 1.4411764705882353, 1.5416666666666665]","[0, 0, 4.821428571428571, 1.4732142857142856, 3.0, 0.910569105691057]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.350609756097561, 1.5640243902439026, 1.457142857142857, 4.555555555555555]","[0, 0, 5.086956521739131, 1.434782608695652, 4.538461538461538, 1.0454545454545454]","[0, 0, 9.378947368421054, 2.305263157894737, 0.9583333333333334, 0.9895833333333334]","[0, 0, 3.8863636363636367, 1.4772727272727273, 2.4615384615384617, 6.285714285714286]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 8.1, 2.13, 1.68, 4.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.124645892351275, 1.5552407932011332, 1.8333333333333333, 5.115942028985508]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.26271186440678, 1.7542372881355932, 1.8, 0.7023809523809524]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.0, 1.7638888888888888, 1.625, 1.945945945945946]","[0, 0, 8.4375, 1.8375, 3.142857142857143, 2.2222222222222223]","[0, 1, 2.934782608695652, 1.3043478260869565, 1.9166666666666667, 1.1794871794871795]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
126,2016-09-13,20160913LTKT0,"[0, 0, 7.409302325581396, 1.786046511627907, 1.3142857142857143, 4.215686274509804]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.04, 1.44, 3.8666666666666667, 1.1111111111111112]","[0, 1, 5.4362416107382545, 1.7516778523489933, 1.1363636363636365, 0.9197530864197531]","[0, 0, 18.0, 2.3333333333333335, 1.0, 1.5]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 6.75, 1.9148936170212767, 1.4, 1.5284552845528454]","[0, 1, 5.0625, 1.4732142857142856, 3.0, 0.888888888888889]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.350609756097561, 1.5640243902439026, 1.457142857142857, 4.555555555555555]","[0, 0, 5.086956521739131, 1.434782608695652, 4.538461538461538, 1.0454545454545454]","[0, 1, 9.091836734693878, 2.234693877551021, 1.0833333333333333, 0.9898989898989898]","[0, 0, 3.8863636363636367, 1.4772727272727273, 2.4615384615384617, 6.285714285714286]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 8.1, 2.13, 1.68, 4.166666666666667]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.282608695652174, 1.5652173913043477, 1.8604651162790697, 5.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.26271186440678, 1.7542372881355932, 1.8, 0.7023809523809524]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.0, 1.7638888888888888, 1.625, 1.945945945945946]","[0, 1, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 0, 2.934782608695652, 1.3043478260869565, 1.9166666666666667, 1.1794871794871795]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
127,2016-09-14,20160914LTKT0,"[0, 0, 7.409302325581396, 1.786046511627907, 1.3142857142857143, 4.215686274509804]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.48, 3.625, 1.0869565217391304]","[0, 0, 5.4362416107382545, 1.7516778523489933, 1.1363636363636365, 0.9197530864197531]","[0, 0, 18.0, 2.3333333333333335, 1.0, 1.5]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 6.75, 1.9148936170212767, 1.4, 1.5284552845528454]","[0, 0, 5.0625, 1.4732142857142856, 3.0, 0.888888888888889]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.350609756097561, 1.5640243902439026, 1.457142857142857, 4.555555555555555]","[0, 0, 5.086956521739131, 1.434782608695652, 4.538461538461538, 1.0454545454545454]","[0, 0, 9.091836734693878, 2.234693877551021, 1.0833333333333333, 0.9898989898989898]","[0, 0, 3.8863636363636367, 1.4772727272727273, 2.4615384615384617, 6.285714285714286]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[1, 0, 6.864406779661016, 1.9576271186440677, 1.6428571428571428, 4.37037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.282608695652174, 1.5652173913043477, 1.8604651162790697, 5.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.491525423728814, 1.7796610169491525, 1.8, 0.6900584795321638]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 1, 6.013636363636364, 1.772727272727273, 1.675, 1.9298245614035086]","[0, 0, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 1, 2.872340425531915, 1.3085106382978724, 2.0, 1.1604938271604939]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
128,2016-09-15,20160915KTWO0,"[0, 0, 7.409302325581396, 1.786046511627907, 1.3142857142857143, 4.215686274509804]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.48, 3.625, 1.0869565217391304]","[0, 1, 5.225806451612903, 1.703225806451613, 1.2272727272727273, 0.9393939393939393]","[0, 1, 10.8, 1.8, 1.5, 1.6666666666666667]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 6.7142857142857135, 1.9047619047619047, 1.4285714285714286, 1.5]","[0, 1, 4.973684210526316, 1.4736842105263157, 3.0833333333333335, 0.8837209302325582]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[1, 0, 5.106017191977077, 1.5300859598853869, 1.6285714285714286, 4.653333333333333]","[0, 0, 5.086956521739131, 1.434782608695652, 4.538461538461538, 1.0454545454545454]","[0, 0, 9.091836734693878, 2.234693877551021, 1.0833333333333333, 0.9898989898989898]","[0, 0, 3.8863636363636367, 1.4772727272727273, 2.4615384615384617, 6.285714285714286]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 6.864406779661016, 1.9576271186440677, 1.6428571428571428, 4.37037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.282608695652174, 1.5652173913043477, 1.8604651162790697, 5.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.491525423728814, 1.7796610169491525, 1.8, 0.6900584795321638]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.013636363636364, 1.772727272727273, 1.675, 1.9298245614035086]","[0, 0, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 1, 2.727272727272727, 1.303030303030303, 1.8461538461538463, 1.1785714285714286]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
129,2016-09-16,20160916KTWO0,"[0, 0, 7.409302325581396, 1.786046511627907, 1.3142857142857143, 4.215686274509804]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.364238410596026, 1.4701986754966887, 3.625, 1.070921985815603]","[0, 0, 5.225806451612903, 1.703225806451613, 1.2272727272727273, 0.9393939393939393]","[0, 0, 10.8, 1.8, 1.5, 1.6666666666666667]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 6.7142857142857135, 1.9047619047619047, 1.4285714285714286, 1.5]","[0, 0, 4.973684210526316, 1.4736842105263157, 3.0833333333333335, 0.8837209302325582]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.106017191977077, 1.5300859598853869, 1.6285714285714286, 4.653333333333333]","[0, 0, 5.086956521739131, 1.434782608695652, 4.538461538461538, 1.0454545454545454]","[0, 0, 9.091836734693878, 2.234693877551021, 1.0833333333333333, 0.9898989898989898]","[1, 0, 4.591836734693877, 1.530612244897959, 2.3333333333333335, 6.125]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 6.864406779661016, 1.9576271186440677, 1.6428571428571428, 4.37037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.282608695652174, 1.5652173913043477, 1.8604651162790697, 5.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.2682926829268295, 1.7317073170731707, 1.8666666666666667, 0.7068965517241379]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.013636363636364, 1.772727272727273, 1.675, 1.9298245614035086]","[0, 0, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 0, 2.727272727272727, 1.303030303030303, 1.8461538461538463, 1.1785714285714286]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
130,2016-09-17,20160917OBKT0,"[1, 0, 6.8625, 1.675, 1.3611111111111112, 4.444444444444445]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.364238410596026, 1.4701986754966887, 3.625, 1.070921985815603]","[0, 1, 5.538461538461538, 1.75, 1.2272727272727273, 0.9285714285714286]","[0, 1, 9.529411764705882, 1.7647058823529411, 1.5, 1.4166666666666667]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 6.890624999999999, 1.921875, 1.3783783783783783, 1.4883720930232558]","[0, 0, 4.973684210526316, 1.4736842105263157, 3.0833333333333335, 0.8837209302325582]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.106017191977077, 1.5300859598853869, 1.6285714285714286, 4.653333333333333]","[0, 0, 5.086956521739131, 1.434782608695652, 4.538461538461538, 1.0454545454545454]","[0, 1, 9.818181818181818, 2.3333333333333335, 1.04, 0.9705882352941176]","[0, 0, 4.591836734693877, 1.530612244897959, 2.3333333333333335, 6.125]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 6.864406779661016, 1.9576271186440677, 1.6428571428571428, 4.37037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.282608695652174, 1.5652173913043477, 1.8604651162790697, 5.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.2682926829268295, 1.7317073170731707, 1.8666666666666667, 0.7068965517241379]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.013636363636364, 1.772727272727273, 1.675, 1.9298245614035086]","[0, 0, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 0, 2.727272727272727, 1.303030303030303, 1.8461538461538463, 1.1785714285714286]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
131,2016-09-18,20160918OBKT0,"[0, 0, 6.8625, 1.675, 1.3611111111111112, 4.444444444444445]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.538461538461538, 1.4615384615384615, 3.6875, 1.0833333333333333]","[0, 0, 5.538461538461538, 1.75, 1.2272727272727273, 0.9285714285714286]","[0, 0, 9.529411764705882, 1.7647058823529411, 1.5, 1.4166666666666667]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 6.890624999999999, 1.921875, 1.3783783783783783, 1.4883720930232558]","[0, 1, 5.165217391304348, 1.5391304347826087, 3.1666666666666665, 0.8712121212121212]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.106017191977077, 1.5300859598853869, 1.6285714285714286, 4.653333333333333]","[0, 1, 4.875, 1.3958333333333333, 4.357142857142857, 1.0666666666666667]","[0, 0, 9.818181818181818, 2.3333333333333335, 1.04, 0.9705882352941176]","[0, 0, 4.591836734693877, 1.530612244897959, 2.3333333333333335, 6.125]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 6.864406779661016, 1.9576271186440677, 1.6428571428571428, 4.37037037037037]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.456692913385827, 1.5905511811023623, 1.826086956521739, 5.08]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.2682926829268295, 1.7317073170731707, 1.8666666666666667, 0.7068965517241379]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 1, 6.417040358744394, 1.8026905829596414, 1.6341463414634145, 1.9059829059829059]","[0, 0, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 1, 2.6732673267326734, 1.306930693069307, 1.9230769230769231, 1.160919540229885]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
132,2016-09-20,20160920NCKT0,"[0, 0, 6.8625, 1.675, 1.3611111111111112, 4.444444444444445]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.367469879518072, 1.4457831325301205, 3.6470588235294117, 1.1292517006802723]","[0, 0, 5.538461538461538, 1.75, 1.2272727272727273, 0.9285714285714286]","[0, 0, 9.529411764705882, 1.7647058823529411, 1.5, 1.4166666666666667]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 6.890624999999999, 1.921875, 1.3783783783783783, 1.4883720930232558]","[0, 0, 5.165217391304348, 1.5391304347826087, 3.1666666666666665, 0.8712121212121212]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.106017191977077, 1.5300859598853869, 1.6285714285714286, 4.653333333333333]","[0, 0, 4.875, 1.3958333333333333, 4.357142857142857, 1.0666666666666667]","[0, 0, 9.818181818181818, 2.3333333333333335, 1.04, 0.9705882352941176]","[0, 0, 4.591836734693877, 1.530612244897959, 2.3333333333333335, 6.125]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[1, 0, 7.007633587786259, 2.0152671755725193, 1.7333333333333334, 4.366666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.456692913385827, 1.5905511811023623, 1.826086956521739, 5.08]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.661290322580645, 1.7661290322580645, 1.8666666666666667, 0.7005649717514125]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.417040358744394, 1.8026905829596414, 1.6341463414634145, 1.9059829059829059]","[0, 0, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 0, 2.6732673267326734, 1.306930693069307, 1.9230769230769231, 1.160919540229885]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
133,2016-09-22,20160922KTOB0,"[0, 0, 6.8625, 1.675, 1.3611111111111112, 4.444444444444445]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.272189349112426, 1.4378698224852071, 3.6470588235294117, 1.1266666666666667]","[0, 0, 5.538461538461538, 1.75, 1.2272727272727273, 0.9285714285714286]","[0, 0, 9.529411764705882, 1.7647058823529411, 1.5, 1.4166666666666667]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 1, 6.615, 1.8599999999999999, 1.368421052631579, 1.5151515151515154]","[0, 1, 5.033898305084746, 1.5254237288135593, 2.923076923076923, 0.8740740740740741]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[1, 0, 5.266483516483516, 1.5494505494505495, 1.5405405405405406, 4.666666666666666]","[0, 0, 4.875, 1.3958333333333333, 4.357142857142857, 1.0666666666666667]","[0, 1, 9.257142857142858, 2.257142857142857, 1.0384615384615385, 1.0]","[0, 0, 4.591836734693877, 1.530612244897959, 2.3333333333333335, 6.125]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 7.007633587786259, 2.0152671755725193, 1.7333333333333334, 4.366666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.456692913385827, 1.5905511811023623, 1.826086956521739, 5.08]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.740157480314961, 1.7480314960629921, 2.0, 0.7055555555555556]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.417040358744394, 1.8026905829596414, 1.6341463414634145, 1.9059829059829059]","[0, 0, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 1, 3.375, 1.4423076923076925, 1.6666666666666667, 1.1555555555555554]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
134,2016-09-23,20160923SKKT0,"[0, 0, 6.8625, 1.675, 1.3611111111111112, 4.444444444444445]","[0, 0, 9.346153846153847, 1.8461538461538463, 2.25, 0.9629629629629629]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.272189349112426, 1.4378698224852071, 3.6470588235294117, 1.1266666666666667]","[0, 0, 5.538461538461538, 1.75, 1.2272727272727273, 0.9285714285714286]","[0, 0, 9.529411764705882, 1.7647058823529411, 1.5, 1.4166666666666667]","[0, 0, 5.0, 1.6666666666666667, 2.2, 0.9]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 7.5, 2.1666666666666665, 0.6666666666666666, 1.0]","[0, 0, 6.615, 1.8599999999999999, 1.368421052631579, 1.5151515151515154]","[0, 0, 5.033898305084746, 1.5254237288135593, 2.923076923076923, 0.8740740740740741]","[0, 0, 5.820359281437126, 1.5089820359281438, 1.25, 2.319444444444444]","[0, 0, 5.266483516483516, 1.5494505494505495, 1.5405405405405406, 4.666666666666666]","[0, 1, 4.775510204081633, 1.3673469387755102, 4.5, 1.065217391304348]","[0, 0, 9.257142857142858, 2.257142857142857, 1.0384615384615385, 1.0]","[1, 0, 4.254545454545454, 1.5272727272727273, 2.388888888888889, 6.111111111111111]","[0, 0, 7.641509433962264, 1.8962264150943395, 1.6153846153846154, 3.2121212121212124]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.7678571428571428, 0.6363636363636364, 3.111111111111111]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 7.007633587786259, 2.0152671755725193, 1.7333333333333334, 4.366666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.875647668393782, 1.6321243523316062, 1.8297872340425532, 4.948717948717948]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.740157480314961, 1.7480314960629921, 2.0, 0.7055555555555556]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 6.417040358744394, 1.8026905829596414, 1.6341463414634145, 1.9059829059829059]","[0, 0, 8.1, 1.9, 3.4285714285714284, 2.3076923076923075]","[0, 0, 3.375, 1.4423076923076925, 1.6666666666666667, 1.1555555555555554]","[0, 0, 5.651162790697675, 1.4651162790697674, 1.9230769230769231, 1.1944444444444444]"
